采购单号,采购单价,采购数量,运费
PO128807,8,100,0
PO128807,6,20,0
PO128807,7.5,10,0
PO128807,4.5,30,0
PO128807,2.8,50,0
PO128807,4,100,0
PO128807,0.8,10,0
PO128807,2.3,10,0
PO128807,2.3,20,0
PO128808,30,10,6
PO128808,25,10,0
PO128808,30,10,6
PO128808,25,10,0
PO128809,11,10,32
PO128809,14,10,0
PO128809,9.5,10,0
PO128809,9,1,0
PO128809,125,2,0
PO128809,120,10,0
PO128809,30,5,0
PO128809,50,5,0
PO128809,6,10,0
PO128809,11,10,0
PO128809,4,10,0
PO128809,4,5,0
PO128809,40,2,0
PO128809,45,3,0
PO128809,33,3,0
PO128809,190,15,0
PO128809,68,10,0
PO128809,115,2,0
PO128809,20,5,0
PO128809,140,1,0
PO128809,11,10,32
PO128809,14,10,0
PO128809,9.5,10,0
PO128809,9,1,0
PO128809,125,2,0
PO128809,120,10,0
PO128809,30,5,0
PO128809,50,5,0
PO128809,6,10,0
PO128809,11,10,0
PO128809,4,10,0
PO128809,4,5,0
PO128809,40,2,0
PO128809,45,3,0
PO128809,33,3,0
PO128809,190,15,0
PO128809,68,10,0
PO128809,115,2,0
PO128809,20,5,0
PO128809,140,1,0
PO128810,6.9,10,10
PO128810,6.9,10,10
PO128811,195,10,20
PO128811,185,10,0
PO128811,195,10,20
PO128811,185,10,0
PO128814,30,10,10
PO128814,30,10,10
PO128816,5.3,10,20
PO128816,5.3,10,0
PO128816,5.3,10,20
PO128816,5.3,10,0
PO128818,26,10,8
PO128818,26,10,8
PO128819,770,10,0
PO128819,770,10,0
PO128820,6.5,10,2
PO128820,6.5,10,2
PO128821,0.95,20,8
PO128821,0.95,20,0
PO128821,4.86,20,0
PO128821,4.32,20,0
PO128821,0.95,20,8
PO128821,0.95,20,0
PO128821,4.86,20,0
PO128821,4.32,20,0
PO128822,7,10,18
PO128822,7,10,18
PO128823,2.1,20,8
PO128823,2.1,20,0
PO128823,2.1,20,8
PO128823,2.1,20,0
PO128824,10,10,8
PO128824,1.65,20,0
PO128824,4.4,10,0
PO128824,5.2,10,0
PO128824,5.2,10,0
PO128824,10,10,8
PO128824,1.65,20,0
PO128824,4.4,10,0
PO128824,5.2,10,0
PO128824,5.2,10,0
PO128825,60,10,20
PO128825,38,10,0
PO128825,6,10,0
PO128825,60,10,20
PO128825,38,10,0
PO128825,6,10,0
PO128827,6,40,0
PO128827,6,40,0
PO128832,20.6,20,20
PO128832,20.6,20,20
PO128833,15,10,17
PO128833,15,10,0
PO128833,8.5,5,0
PO128833,15,10,17
PO128833,15,10,0
PO128833,8.5,5,0
PO128834,28.5,15,52.5
PO128834,19,5,0
PO128834,20,5,0
PO128834,25,35,0
PO128834,28.5,15,52.5
PO128834,19,5,0
PO128834,20,5,0
PO128834,25,35,0
PO128835,15,10,15
PO128835,15,10,15
PO128838,11,10,56
PO128838,13.9,10,0
PO128838,11,10,56
PO128838,13.9,10,0
PO128843,5.6,10,24.86
PO128843,5.6,15,0
PO128843,5.6,10,24.86
PO128843,5.6,15,0
PO128844,12.8,30,0
PO128844,12.8,30,0
PO128847,4.7,20,20
PO128847,7,10,0
PO128847,3.4,15,0
PO128847,4.7,20,20
PO128847,7,10,0
PO128847,3.4,15,0
PO128848,47.5,5,0
PO128848,47.5,5,0
PO128849,18,10,10.2
PO128849,18,10,10.2
PO128851,12,30,15
PO128851,12,30,15
PO128852,10,10,22.5
PO128852,10,20,0
PO128852,10,10,22.5
PO128852,10,20,0
PO128853,57.5,50,25
PO128853,57.5,50,25
PO128856,140,5,0
PO128856,140,5,0
PO128857,37,30,35
PO128857,37,30,35
PO128860,78,25,175
PO128860,105,25,0
PO128860,78,25,175
PO128860,105,25,0
PO128862,19.2,30,13
PO128862,19.2,20,0
PO128862,19.2,30,13
PO128862,19.2,20,0
PO128863,18.5,20,120
PO128863,18.5,20,120
PO128870,69,5,0
PO128870,69,5,0
PO128871,23,5,15
PO128871,24,10,0
PO128871,23,5,15
PO128871,24,10,0
PO128872,4.5,20,10
PO128872,4.5,20,10
PO128880,26,10,20
PO128880,26,10,20
PO128881,5.6,10,9
PO128881,5.6,10,9
PO128882,3.5,60,10
PO128882,3.5,60,10
PO128883,4.4,20,9
PO128883,4.4,20,9
PO128884,53,15,30
PO128884,53,15,30
PO128886,11,100,0
PO128886,11,100,0
PO128887,6,10,0
PO128887,6,10,0
PO128888,6.8,10,30
PO128888,7.5,80,0
PO128888,6.8,10,30
PO128888,7.5,80,0
PO128889,2,50,9
PO128889,2,50,9
PO128891,15,20,30
PO128891,15,20,30
PO128892,9,20,10
PO128892,9,20,10
PO128893,35,15,0
PO128893,35,15,0
PO128896,11.5,5,14
PO128896,11.8,10,0
PO128896,11.5,5,14
PO128896,11.8,10,0
PO128897,230,20,0
PO128897,230,20,0
PO128900,27,10,15
PO128900,27,10,15
PO128902,1.3,50,20
PO128902,1.3,50,20
PO128903,26,5,12
PO128903,26,5,12
PO128906,68,10,0
PO128906,45,10,0
PO128906,45,10,0
PO128906,68,10,0
PO128906,45,10,0
PO128906,45,10,0
PO128909,7.3,20,19
PO128909,0.44,20,0
PO128909,7.3,20,19
PO128909,0.44,20,0
PO128910,9.5,10,13
PO128910,12,10,0
PO128910,1.65,100,0
PO128910,9.5,10,13
PO128910,12,10,0
PO128910,1.65,100,0
PO128911,11,10,8
PO128911,11,10,8
PO128913,6.5,10,30.5
PO128913,6.5,10,0
PO128913,6.5,10,0
PO128913,6.5,10,30.5
PO128913,6.5,10,0
PO128913,6.5,10,0
PO128916,12,60,20.4
PO128916,12,60,20.4
PO128917,7,3,9.86
PO128917,13,22,0
PO128917,7,3,9.86
PO128917,13,22,0
PO128918,11,80,18
PO128918,11,80,18
PO128919,19,12,64
PO128919,19,5,0
PO128919,29,30,0
PO128919,19,12,64
PO128919,19,5,0
PO128919,29,30,0
PO128921,8,30,14
PO128921,8,30,14
PO128922,11,5,8
PO128922,11,5,8
PO128923,10,12,5
PO128923,10,20,0
PO128923,10,12,5
PO128923,10,20,0
PO128924,4.5,10,5
PO128924,4.5,10,5
PO128926,12.5,5,10
PO128926,12.5,10,0
PO128926,12.5,5,10
PO128926,12.5,10,0
PO128927,5,8,7.5
PO128927,19,3,0
PO128927,10,3,0
PO128927,2,15,0
PO128927,5,8,7.5
PO128927,19,3,0
PO128927,10,3,0
PO128927,2,15,0
PO128928,10,12,8
PO128928,10,12,8
PO128929,12,5,7
PO128929,24,3,0
PO128929,30,3,0
PO128929,12,5,7
PO128929,24,3,0
PO128929,30,3,0
PO128930,37,12,0
PO128930,37,12,0
PO128931,14,50,0
PO128931,14,50,0
PO128932,56,5,0
PO128932,56,5,0
PO128933,50,5,0
PO128933,38,10,0
PO128933,50,5,0
PO128933,38,10,0
PO128935,23,22,0
PO128935,24.5,50,0
PO128935,23,22,0
PO128935,24.5,50,0
PO128936,60,3,6
PO128936,60,3,6
PO128940,38,3,12
PO128940,13,3,0
PO128940,13,3,0
PO128940,38,3,12
PO128940,13,3,0
PO128940,13,3,0
PO128941,13,8,10
PO128941,13,8,10
PO128942,7.5,10,8
PO128942,7.5,10,8
PO128943,32,50,10
PO128943,32,50,10
PO128945,8,10,10
PO128945,8,10,10
PO128946,20,5,10
PO128946,20,5,10
PO128947,43,20,50
PO128947,48,3,0
PO128947,50,3,0
PO128947,43,20,50
PO128947,48,3,0
PO128947,50,3,0
PO128948,6,10,12
PO128948,6,10,0
PO128948,7.2,10,0
PO128948,6,10,12
PO128948,6,10,0
PO128948,7.2,10,0
PO128949,4.5,100,0
PO128949,4.5,100,0
PO128950,12.5,5,6
PO128950,14,10,0
PO128950,12.5,5,6
PO128950,14,10,0
PO128951,110,1,10
PO128951,110,1,10
PO128953,32,12,18
PO128953,32,12,18
PO128954,330,4,0
PO128954,330,4,0
PO128955,11,13,0
PO128955,6,12,0
PO128955,6,35,0
PO128955,9,35,0
PO128955,8.5,25,0
PO128955,8.5,100,0
PO128955,11,13,0
PO128955,6,12,0
PO128955,6,35,0
PO128955,9,35,0
PO128955,8.5,25,0
PO128955,8.5,100,0
PO128956,11,8,8
PO128956,11,8,8
PO128957,28,3,7
PO128957,28,3,7
PO128959,9.5,10,10
PO128959,9.5,10,10
PO128960,9.5,5,9
PO128960,9.5,5,9
PO128961,218,5,0
PO128961,218,5,0
PO128962,10,10,7
PO128962,10,10,7
PO128963,88,6,8
PO128963,88,6,8
PO128965,140,12,0
PO128965,140,12,0
PO128966,11,12,8
PO128966,11,12,8
PO128967,155,5,0
PO128967,155,5,0
PO128969,21.5,10,116
PO128969,20,10,0
PO128969,20,10,0
PO128969,16,30,0
PO128969,9,10,0
PO128969,0.3,60,0
PO128969,21.5,10,116
PO128969,20,10,0
PO128969,20,10,0
PO128969,16,30,0
PO128969,9,10,0
PO128969,0.3,60,0
PO128970,245,20,20
PO128970,300,3,0
PO128970,245,20,20
PO128970,300,3,0
PO128971,12,10,12
PO128971,12,10,12
PO128972,9,110,77
PO128972,9,110,77
PO128974,5,10,11
PO128974,4.6,10,0
PO128974,5,10,11
PO128974,4.6,10,0
PO128975,150,6,0
PO128975,80,15,0
PO128975,150,6,0
PO128975,80,15,0
PO128977,1.8,10,46
PO128977,3,30,0
PO128977,3.3,130,0
PO128977,1.8,10,46
PO128977,3,30,0
PO128977,3.3,130,0
PO128979,12.5,20,27
PO128979,3.3,10,0
PO128979,12.5,20,27
PO128979,3.3,10,0
PO128980,20,10,10
PO128980,20,10,10
PO128981,8.42,10,14.8
PO128981,6,20,0
PO128981,19,20,0
PO128981,26.5,10,0
PO128981,8.42,10,14.8
PO128981,6,20,0
PO128981,19,20,0
PO128981,26.5,10,0
PO128982,8.5,5,0
PO128982,34.5,10,0
PO128982,1.7,5,0
PO128982,1.7,50,0
PO128982,2.7,20,0
PO128982,9,5,0
PO128982,8.5,5,0
PO128982,34.5,10,0
PO128982,1.7,5,0
PO128982,1.7,50,0
PO128982,2.7,20,0
PO128982,9,5,0
PO128984,6.5,12,0
PO128984,11,24,0
PO128984,5,12,0
PO128984,5,12,0
PO128984,5,12,0
PO128984,5,12,0
PO128984,10,12,0
PO128984,6.5,12,0
PO128984,6.8,12,0
PO128984,8,12,0
PO128984,8.5,12,0
PO128984,5,24,0
PO128984,3.5,12,0
PO128984,5,12,0
PO128984,6,12,0
PO128984,6,12,0
PO128984,6,12,0
PO128984,8.5,24,0
PO128984,6.5,12,0
PO128984,11,24,0
PO128984,5,12,0
PO128984,5,12,0
PO128984,5,12,0
PO128984,5,12,0
PO128984,10,12,0
PO128984,6.5,12,0
PO128984,6.8,12,0
PO128984,8,12,0
PO128984,8.5,12,0
PO128984,5,24,0
PO128984,3.5,12,0
PO128984,5,12,0
PO128984,6,12,0
PO128984,6,12,0
PO128984,6,12,0
PO128984,8.5,24,0
PO128985,5,10,8
PO128985,5,10,8
PO128987,11.6,20,115
PO128987,9,10,0
PO128987,6,10,0
PO128987,11.5,10,0
PO128987,58,12,0
PO128987,7,10,0
PO128987,15,10,0
PO128987,6.5,10,0
PO128987,7.2,20,0
PO128987,3.2,10,0
PO128987,3.2,20,0
PO128987,3.2,20,0
PO128987,5.1,10,0
PO128987,7.1,10,0
PO128987,5.2,10,0
PO128987,14.2,10,0
PO128987,4.6,10,0
PO128987,11.6,20,0
PO128987,9,10,0
PO128987,6,10,0
PO128987,11.5,10,0
PO128987,58,12,0
PO128987,7,10,0
PO128987,15,10,0
PO128987,6.5,10,0
PO128987,7.2,20,0
PO128987,3.2,10,0
PO128987,3.2,20,0
PO128987,3.2,20,0
PO128987,5.1,10,0
PO128987,7.1,10,0
PO128987,5.2,10,0
PO128987,14.2,10,0
PO128987,4.6,10,0
PO128987,11.6,20,0
PO128987,9,10,0
PO128987,6,10,0
PO128987,11.5,10,0
PO128987,58,12,0
PO128987,7,10,0
PO128987,15,10,0
PO128987,6.5,10,0
PO128987,7.2,20,0
PO128987,3.2,10,0
PO128987,3.2,20,0
PO128987,3.2,20,0
PO128987,5.1,10,0
PO128987,7.1,10,0
PO128987,5.2,10,0
PO128987,14.2,10,0
PO128987,4.6,10,0
PO128987,11.6,20,115
PO128987,9,10,0
PO128987,6,10,0
PO128987,11.5,10,0
PO128987,58,12,0
PO128987,7,10,0
PO128987,15,10,0
PO128987,6.5,10,0
PO128987,7.2,20,0
PO128987,3.2,10,0
PO128987,3.2,20,0
PO128987,3.2,20,0
PO128987,5.1,10,0
PO128987,7.1,10,0
PO128987,5.2,10,0
PO128987,14.2,10,0
PO128987,4.6,10,0
PO128987,11.6,20,0
PO128987,9,10,0
PO128987,6,10,0
PO128987,11.5,10,0
PO128987,58,12,0
PO128987,7,10,0
PO128987,15,10,0
PO128987,6.5,10,0
PO128987,7.2,20,0
PO128987,3.2,10,0
PO128987,3.2,20,0
PO128987,3.2,20,0
PO128987,5.1,10,0
PO128987,7.1,10,0
PO128987,5.2,10,0
PO128987,14.2,10,0
PO128987,4.6,10,0
PO128987,11.6,20,0
PO128987,9,10,0
PO128987,6,10,0
PO128987,11.5,10,0
PO128987,58,12,0
PO128987,7,10,0
PO128987,15,10,0
PO128987,6.5,10,0
PO128987,7.2,20,0
PO128987,3.2,10,0
PO128987,3.2,20,0
PO128987,3.2,20,0
PO128987,5.1,10,0
PO128987,7.1,10,0
PO128987,5.2,10,0
PO128987,14.2,10,0
PO128987,4.6,10,0
PO128988,2.7,20,6
PO128988,8,5,0
PO128988,2.7,20,6
PO128988,8,5,0
PO128989,33,10,15
PO128989,8,10,0
PO128989,6.5,10,0
PO128989,18,10,0
PO128989,24,10,0
PO128989,24,10,0
PO128989,11,10,0
PO128989,15.5,10,0
PO128989,33,10,15
PO128989,8,10,0
PO128989,6.5,10,0
PO128989,18,10,0
PO128989,24,10,0
PO128989,24,10,0
PO128989,11,10,0
PO128989,15.5,10,0
PO128990,37,5,8
PO128990,37,5,8
PO128993,3.8,30,8
PO128993,11.5,10,0
PO128993,1.9,20,0
PO128993,12,20,0
PO128993,10.5,10,0
PO128993,18.4,10,0
PO128993,10,10,0
PO128993,9.2,30,0
PO128993,6,10,0
PO128993,8.5,20,0
PO128993,6.5,40,0
PO128993,6.8,10,0
PO128993,3.8,30,8
PO128993,11.5,10,0
PO128993,1.9,20,0
PO128993,12,20,0
PO128993,10.5,10,0
PO128993,18.4,10,0
PO128993,10,10,0
PO128993,9.2,30,0
PO128993,6,10,0
PO128993,8.5,20,0
PO128993,6.5,40,0
PO128993,6.8,10,0
PO128995,8,10,8
PO128995,11.5,10,0
PO128995,8,10,8
PO128995,11.5,10,0
PO128996,8.1,15,10
PO128996,8.1,15,10
PO128998,26,20,24
PO128998,26,20,24
PO128999,10,5,25
PO128999,29,1,0
PO128999,8.5,10,0
PO128999,10,10,0
PO128999,9.5,20,0
PO128999,3,10,0
PO128999,10,5,25
PO128999,29,1,0
PO128999,8.5,10,0
PO128999,10,10,0
PO128999,9.5,20,0
PO128999,3,10,0
PO129000,19,20,9
PO129000,18.3,10,0
PO129000,19,20,9
PO129000,18.3,10,0
PO129001,4.8,20,7
PO129001,4.8,20,7
PO129002,8.2,10,21
PO129002,8.2,10,21
PO129003,7.8,10,15
PO129003,6,5,0
PO129003,1.3,10,0
PO129003,1.1,10,0
PO129003,4,25,0
PO129003,1.68,10,0
PO129003,6,10,0
PO129003,7.8,10,15
PO129003,6,5,0
PO129003,1.3,10,0
PO129003,1.1,10,0
PO129003,4,25,0
PO129003,1.68,10,0
PO129003,6,10,0
PO129005,16,20,9
PO129005,16,20,9
PO129006,53,5,0
PO129006,53,5,0
PO129008,1.6,10,6
PO129008,1.6,15,0
PO129008,1.6,10,6
PO129008,1.6,15,0
PO129010,16,10,20
PO129010,16,10,20
PO129012,6.4,10,12.3
PO129012,6.4,10,12.3
PO129013,2.8,15,16
PO129013,2.8,10,0
PO129013,2.8,15,16
PO129013,2.8,10,0
PO129014,13.5,35,18
PO129014,13.5,35,18
PO129017,5.5,10,6
PO129017,5.5,10,6
PO129018,65,5,12
PO129018,65,5,12
PO129021,13.2,20,8
PO129021,13.2,20,8
PO129023,9.5,10,16
PO129023,12.3,10,0
PO129023,9.5,10,16
PO129023,12.3,10,0
PO129024,16.5,5,10
PO129024,16.5,5,10
PO129026,10,20,8
PO129026,14,5,0
PO129026,10,20,8
PO129026,14,5,0
PO129027,4.3,20,0
PO129027,4.3,20,0
PO129028,8,5,8
PO129028,8,5,0
PO129028,8,5,8
PO129028,8,5,0
PO129029,10,40,15
PO129029,10,40,15
PO129033,9.5,35,46
PO129033,9.5,35,0
PO129033,9.5,35,46
PO129033,9.5,35,0
PO129034,1.4,10,8
PO129034,1.4,10,8
PO129035,32,2,10
PO129035,32,2,10
PO129036,28.5,10,15
PO129036,53,5,0
PO129036,28.5,10,15
PO129036,53,5,0
PO129038,14,2,8
PO129038,14,2,8
PO129039,10,10,24
PO129039,10,10,24
PO129040,5.9,5,62.5
PO129040,8.5,10,0
PO129040,8.5,10,0
PO129040,6.5,5,0
PO129040,5.9,5,62.5
PO129040,8.5,10,0
PO129040,8.5,10,0
PO129040,6.5,5,0
PO129042,16.5,9,464
PO129042,12.5,30,0
PO129042,2.3,20,0
PO129042,7,20,0
PO129042,7,10,0
PO129042,1,500,0
PO129042,9,30,0
PO129042,9,20,0
PO129042,7.5,10,0
PO129042,22,15,0
PO129042,9.5,5,0
PO129042,28,5,0
PO129042,13,5,0
PO129042,210,5,0
PO129042,15,5,0
PO129042,40,5,0
PO129042,12,5,0
PO129042,2.6,50,0
PO129042,8,5,0
PO129042,31.5,40,0
PO129042,14,10,0
PO129042,16.5,9,464
PO129042,12.5,30,0
PO129042,2.3,20,0
PO129042,7,20,0
PO129042,7,10,0
PO129042,1,500,0
PO129042,9,30,0
PO129042,9,20,0
PO129042,7.5,10,0
PO129042,22,15,0
PO129042,9.5,5,0
PO129042,28,5,0
PO129042,13,5,0
PO129042,210,5,0
PO129042,15,5,0
PO129042,40,5,0
PO129042,12,5,0
PO129042,2.6,50,0
PO129042,8,5,0
PO129042,31.5,40,0
PO129042,14,10,0
PO129043,14,1,8
PO129043,14,1,8
PO129044,16,10,8
PO129044,16,10,8
PO129045,8.5,5,8
PO129045,8.5,5,8
PO129047,26,5,25
PO129047,26,5,25
PO129048,20,20,11
PO129048,7.9,30,0
PO129048,3.2,10,0
PO129048,1.1,10,0
PO129048,20,20,11
PO129048,7.9,30,0
PO129048,3.2,10,0
PO129048,1.1,10,0
PO129050,70,10,10
PO129050,70,10,10
PO129053,94,10,15
PO129053,94,10,15
PO129054,45,10,19
PO129054,45,10,19
PO129055,6,10,8
PO129055,6,10,8
PO129057,7.5,10,4
PO129057,7.5,10,4
PO129058,8.5,10,0
PO129058,8.5,10,0
PO129059,11.5,10,12
PO129059,12.5,10,0
PO129059,11.5,10,12
PO129059,12.5,10,0
PO129060,3,10,16
PO129060,13,10,0
PO129060,9,30,0
PO129060,3,10,16
PO129060,13,10,0
PO129060,9,30,0
PO129061,17.5,10,15.5
PO129061,12.5,5,0
PO129061,17.5,10,15.5
PO129061,12.5,5,0
PO129062,38,10,20
PO129062,38,10,20
PO129063,120,5,35
PO129063,120,5,35
PO129065,2,10,6
PO129065,2,10,0
PO129065,2,10,6
PO129065,2,10,0
PO129066,20,10,8
PO129066,15,5,0
PO129066,20,10,8
PO129066,15,5,0
PO129068,0.22,400,10
PO129068,0.22,400,10
PO129068,0.22,400,0
PO129069,4.7,50,8
PO129069,4.7,50,8
PO129070,3.5,15,6
PO129070,3.5,15,6
PO129071,10,20,9
PO129071,10,20,9
PO129073,17,5,5.5
PO129073,4,25,0
PO129073,5,5,0
PO129073,7.5,5,0
PO129073,17,5,5.5
PO129073,4,25,0
PO129073,5,5,0
PO129073,7.5,5,0
PO129074,23,5,6
PO129074,23,5,6
PO129075,7.5,12,10
PO129075,8,12,0
PO129075,7.5,12,10
PO129075,8,12,0
PO129076,8,85,67
PO129076,8,10,0
PO129076,8,85,67
PO129076,8,10,0
PO129077,35,20,36
PO129077,35,20,36
PO129078,5.9,20,9
PO129078,5.9,20,9
PO129079,1.1,10,38
PO129079,2.5,5,0
PO129079,4.3,10,0
PO129079,0.55,350,0
PO129079,0.58,120,0
PO129079,14.8,10,0
PO129079,1.9,10,0
PO129079,1.9,25,0
PO129079,3.9,10,0
PO129079,1.5,45,0
PO129079,3.3,5,0
PO129079,1.1,10,38
PO129079,2.5,5,0
PO129079,4.3,10,0
PO129079,0.55,350,0
PO129079,0.58,120,0
PO129079,14.8,10,0
PO129079,1.9,10,0
PO129079,1.9,25,0
PO129079,3.9,10,0
PO129079,1.5,45,0
PO129079,3.3,5,0
PO129079,1.1,10,0
PO129079,2.5,5,0
PO129079,4.3,10,0
PO129079,0.55,350,0
PO129079,0.58,120,0
PO129079,14.8,10,0
PO129079,1.9,10,0
PO129079,1.9,25,0
PO129079,3.9,10,0
PO129079,1.5,45,0
PO129079,3.3,5,0
PO129080,18,5,0
PO129080,59,10,0
PO129080,59,5,0
PO129080,18,5,0
PO129080,59,10,0
PO129080,59,5,0
PO129081,18,25,18
PO129081,18,25,18
PO129082,335,5,31
PO129082,335,5,31
PO129083,65,35,60
PO129083,46,5,0
PO129083,65,35,60
PO129083,46,5,0
PO129084,28.5,3,0
PO129084,28.5,3,0
PO129084,38,5,0
PO129084,28.5,3,0
PO129084,28.5,3,0
PO129084,38,5,0
PO129085,52,10,15
PO129085,52,10,15
PO129086,3,9,8
PO129086,3,9,8
PO129087,51,10,12
PO129087,380,1,0
PO129087,51,10,12
PO129087,380,1,0
PO129088,17,5,10
PO129088,10,5,0
PO129088,17,5,10
PO129088,10,5,0
PO129089,18,5,0
PO129089,18,5,0
PO129090,6.5,5,6
PO129090,12,5,0
PO129090,6.5,5,6
PO129090,12,5,0
PO129091,4.9,5,15.7
PO129091,5.9,50,0
PO129091,15,5,0
PO129091,4.9,5,15.7
PO129091,5.9,50,0
PO129091,15,5,0
PO129092,45,3,10
PO129092,12,3,0
PO129092,45,3,10
PO129092,12,3,0
PO129093,28.5,100,2220
PO129093,28.5,3600,0
PO129093,28.5,100,2220
PO129093,28.5,3600,0
PO129094,5.5,10,0
PO129094,5.5,10,0
PO129095,15,20,8
PO129095,15,20,8
PO129096,8.7,5,7
PO129096,8.7,5,7
PO129097,16.6,5,9.5
PO129097,16.6,5,9.5
PO129099,3.9,120,0
PO129099,0.38,1200,0
PO129099,3.9,120,0
PO129099,0.38,1200,0
PO129101,6,5,12
PO129101,7.5,25,0
PO129101,4,5,0
PO129101,5,210,0
PO129101,6,5,12
PO129101,7.5,25,0
PO129101,4,5,0
PO129101,5,210,0
PO129102,6.5,10,5
PO129102,6.5,10,5
PO129103,1.4,200,0
PO129103,1.4,200,0
PO129104,4.5,5,6
PO129104,4.5,5,0
PO129104,4.5,5,6
PO129104,4.5,5,0
PO129105,4.8,10,15
PO129105,4.8,30,0
PO129105,12.6,5,0
PO129105,4.5,5,0
PO129105,4.8,10,15
PO129105,4.8,30,0
PO129105,12.6,5,0
PO129105,4.5,5,0
PO129106,8,5,13
PO129106,10.5,5,0
PO129106,11,25,0
PO129106,11,15,0
PO129106,8,5,13
PO129106,10.5,5,0
PO129106,11,25,0
PO129106,11,15,0
PO129108,3.5,12,0
PO129108,3.5,12,0
PO129109,17.5,5,8
PO129109,17.5,5,8
PO129110,6.5,10,8
PO129110,6.5,10,8
PO129111,3.1,10,30.7
PO129111,5.5,50,0
PO129111,2.5,5,0
PO129111,3,30,0
PO129111,1.5,70,0
PO129111,9.8,5,0
PO129111,8,5,0
PO129111,8.5,5,0
PO129111,3.1,10,30.7
PO129111,5.5,50,0
PO129111,2.5,5,0
PO129111,3,30,0
PO129111,1.5,70,0
PO129111,9.8,5,0
PO129111,8,5,0
PO129111,8.5,5,0
PO129112,5,5,20
PO129112,10,15,0
PO129112,17,5,0
PO129112,3.4,70,0
PO129112,5,5,20
PO129112,10,15,0
PO129112,17,5,0
PO129112,3.4,70,0
PO129113,6.8,5,3.4
PO129113,6.8,5,3.4
PO129114,7,15,9
PO129114,7,15,0
PO129114,7,10,0
PO129114,7,15,9
PO129114,7,15,0
PO129114,7,10,0
PO129115,19,15,10
PO129115,19,15,10
PO129116,2.5,5,6
PO129116,2.5,5,6
PO129117,6.5,5,6
PO129117,6.5,5,6
PO129119,78,5,0
PO129119,300,8,0
PO129119,140,3,0
PO129119,850,3,0
PO129119,160,5,0
PO129119,78,5,0
PO129119,300,8,0
PO129119,140,3,0
PO129119,850,3,0
PO129119,160,5,0
PO129120,6.5,5,0
PO129120,8,5,0
PO129120,6.5,5,0
PO129120,8,5,0
PO129121,3.5,5,8
PO129121,3.6,5,0
PO129121,3.5,5,8
PO129121,3.6,5,0
PO129122,22,5,10
PO129122,22,5,10
PO129124,0.9,10,7
PO129124,0.9,10,7
PO129127,55,5,12
PO129127,55,5,12
PO129129,3.2,5,5
PO129129,3.2,5,0
PO129129,3.2,5,0
PO129129,4,5,0
PO129129,4,5,0
PO129129,3.2,5,5
PO129129,3.2,5,0
PO129129,3.2,5,0
PO129129,4,5,0
PO129129,4,5,0
PO129131,2.9,100,12
PO129131,2.9,100,12
PO129133,4.99,5,14
PO129133,29,10,0
PO129133,4.5,10,0
PO129133,4.5,15,0
PO129133,4.99,5,14
PO129133,29,10,0
PO129133,4.5,10,0
PO129133,4.5,15,0
PO129134,68,10,0
PO129134,68,10,0
PO129135,14.8,10,13
PO129135,5.9,10,0
PO129135,2.1,10,0
PO129135,14.8,10,13
PO129135,5.9,10,0
PO129135,2.1,10,0
PO129136,1.8,15,19
PO129136,3.3,25,0
PO129136,1.8,15,19
PO129136,3.3,25,0
PO129138,36,20,0
PO129138,35,10,0
PO129138,22,20,0
PO129138,70,5,0
PO129138,86,10,0
PO129138,36,20,0
PO129138,35,10,0
PO129138,22,20,0
PO129138,70,5,0
PO129138,86,10,0
PO129139,9.3,10,16
PO129139,9.3,10,16
PO129141,21.5,24,35
PO129141,21.5,24,35
PO129142,25,10,15
PO129142,14,5,0
PO129142,7,10,0
PO129142,25,10,15
PO129142,14,5,0
PO129142,7,10,0
PO129143,30,30,23
PO129143,30,30,23
PO129144,19.5,10,10
PO129144,19.5,10,10
PO129145,70,10,100
PO129145,70,10,100
PO129146,450,5,30
PO129146,450,5,30
PO129147,9,2,7
PO129147,9,2,7
PO129149,2.1,25,149.5
PO129149,3.5,260,0
PO129149,2.3,250,0
PO129149,2.1,25,149.5
PO129149,3.5,260,0
PO129149,2.3,250,0
PO129150,32,20,20
PO129150,32,20,20
PO129151,10,10,4
PO129151,10,10,4
PO129154,10.2,5,24
PO129154,10.2,5,24
PO129155,3.5,10,5.5
PO129155,3.5,10,5.5
PO129157,4.4,20,10
PO129157,4.4,20,10
PO129158,310,8,22
PO129158,310,7,0
PO129158,310,3,0
PO129158,275,9,0
PO129158,126,3,0
PO129158,310,8,22
PO129158,310,7,0
PO129158,310,3,0
PO129158,275,9,0
PO129158,126,3,0
PO129159,8,16,0
PO129159,15.8,16,0
PO129159,8,16,0
PO129159,15.8,16,0
PO129160,118,10,0
PO129160,118,10,0
PO129161,8,10,8
PO129161,58,3,0
PO129161,50,9,0
PO129161,8,10,8
PO129161,58,3,0
PO129161,50,9,0
PO129163,14.5,20,36
PO129163,14.5,20,36
PO129164,4.2,10,9
PO129164,4.2,10,9
PO129165,7,5,8
PO129165,7,5,0
PO129165,7,20,0
PO129165,7,15,0
PO129165,7,5,8
PO129165,7,5,0
PO129165,7,20,0
PO129165,7,15,0
PO129166,19.5,5,11
PO129166,19.5,5,11
PO129168,5.6,70,40
PO129168,5.6,70,40
PO129170,16.5,35,15
PO129170,16.5,35,15
PO129171,4.5,10,8
PO129171,4.5,10,8
PO129173,6.4,30,0
PO129173,6.4,30,0
PO129174,36,10,2.4
