采购单号,采购单价,采购数量,运费
PO013232,11.5,3,49.5
PO013232,14,14,0
PO013232,9.5,60,0
PO013237,80.5,110,0
PO013239,2.5,20,9.99
PO013239,7,10,0
PO013239,1.8,5,0
PO013239,10,5,0
PO013239,10,1,0
PO013239,6.8,5,0
PO013239,7,5,0
PO013239,8,5,0
PO013239,8,5,0
PO013239,7,5,0
PO013239,13,5,0
PO013239,4.16,5,0
PO013239,4.5,5,0
PO013239,1.75,5,0
PO013239,1.98,5,0
PO013239,1.98,5,0
PO013239,1.49,5,0
PO013239,4.46,10,0
PO013239,4.46,10,0
PO013239,2,10,0
PO013239,2.5,5,0
PO013239,2.5,5,0
PO013239,2.5,5,0
PO013239,4.8,5,0
PO013239,6.8,5,0
PO013239,3,5,0
PO013239,6.93,5,0
PO013239,17,5,0
PO013239,5,5,0
PO013239,0.9,50,0
PO013239,4.2,5,0
PO013246,2.5,20,10
PO013248,161,2,0
PO013248,80,2,0
PO013249,65,5,0
PO013250,31,10,10
PO013251,95,25,0
PO013252,3.4,25,11
PO013255,1.3,100,25
PO013257,57.38,15,11.14
PO013259,8.5,5,0
PO013259,8.5,30,0
PO013259,8.5,10,0
PO013259,8.5,5,23
PO013259,8.5,30,0
PO013259,8.5,10,0
PO013260,9.5,50,0
PO013262,56,1,8
PO013267,40,10,20
PO013270,9.7,10,9
PO013271,57,1,8
PO013272,6.3,20,11
PO013272,6.3,30,0
PO013274,17.8,5,8
PO013275,175,1,9
PO013277,13,20,20
PO013278,33,5,12
PO013278,9,7,0
PO013278,9,20,0
PO013283,29,5,10
PO013283,30,5,0
PO013286,13.5,15,0
PO013288,30,100,0
PO013289,2.2,50,14
PO013290,4.5,50,18
PO013290,4.5,24,0
PO013291,1.4,100,18
PO013291,1.4,30,0
PO013292,16,50,0.8
PO013293,11,600,0
PO013293,11,600,0
PO013294,4.5,22,10
PO013294,6,20,0
PO013295,31.5,66,30
PO013296,12.5,30,0
PO013297,6.5,70,10
PO013298,5.3,10,9
PO013299,16,50,0
PO013299,24,10,0
PO013306,14,20,9
PO013307,25,15,18
PO013309,3.6,30,23
PO013311,17,5,15
PO013311,10,5,0
PO013311,10,5,0
PO013312,21,20,23
PO013315,4,20,0
PO013315,2.9,10,0
PO013315,2.9,20,0
PO013315,2.9,20,0
PO013315,2.9,30,0
PO013315,2.9,2,0
PO013315,12.5,3,0
PO013315,3.7,30,0
PO013315,2.9,20,0
PO013315,3.7,20,0
PO013315,3.7,20,0
PO013315,2.9,20,0
PO013315,2.9,6,0
PO013315,2.9,1,0
PO013315,4,20,18
PO013315,2.9,10,0
PO013315,2.9,20,0
PO013315,2.9,20,0
PO013315,2.9,30,0
PO013315,2.9,2,0
PO013315,12.5,3,0
PO013315,3.7,30,0
PO013315,2.9,20,0
PO013315,3.7,20,0
PO013315,3.7,20,0
PO013315,2.9,20,0
PO013315,2.9,6,0
PO013315,2.9,1,0
PO013319,9.2,10,11
PO013322,18,20,25
PO013323,43,1500,420
PO013327,6.5,9,13
PO013327,63,5,0
PO013328,16,12,0
PO013328,7,10,0
PO013328,6,10,0
PO013328,5,34,0
PO013328,8.5,26,0
PO013328,12.5,26,0
PO013329,115,3,12
PO013329,80,3,0
PO013330,10.6,23,10
PO013332,50,10,15
PO013334,85,6,9
PO013334,8,20,0
PO013337,58,1,10
PO013338,28,10,0
PO013339,3,30,9
PO013342,7,10,8
PO013344,38,4,25
PO013344,20,50,0
PO013344,24,14,0
PO013344,20,35,0
PO013344,11,10,0
PO013344,12,5,0
PO013344,4,9,0
PO013347,26,10,0
PO013347,15,10,0
PO013347,41,20,0
PO013347,95,30,0
PO013347,39,4,0
PO013350,35,10,0
PO013351,53,10,9
PO013352,310,10,0
PO013353,16.8,10,12
PO013353,22.8,8,0
PO013355,22,150,0
PO013356,12,15,9
PO013357,11.5,20,7.27
PO013358,7.2,60,18
PO013358,7.2,60,0
PO013359,30,15,29
PO013361,5.5,10,18
PO013362,11.5,10,6
PO013363,5.5,20,15
PO013364,13,10,10
PO013365,2.5,70,25
PO013366,75,6,11
PO013367,30,10,0
PO013367,30,10,20
PO013368,10,30,20
PO013369,98,5,10
PO013370,4.8,30,37.86
PO013374,10.8,10,10
PO013375,11.5,20,20
PO013376,23,30,29
PO013377,12.5,20,42.5
PO013380,44,10,10
PO013381,11.5,20,9
PO013382,8.5,10,18
PO013382,8.5,10,0
PO013384,4.8,150,0
PO013384,4.8,150,0
PO013384,5.2,500,0
PO013384,4.8,150,100
PO013384,5.2,500,0
PO013385,53,5,17
PO013386,10,10,8
PO013386,10,5,0
PO013386,10,10,0
PO013387,3.8,10,8
PO013387,4.5,5,0
PO013388,15.5,500,120
PO013389,34,3,0
PO013389,35,3,0
PO013390,28,10,20
PO013391,15,5,7
PO013392,6.33,2,14
PO013393,4.7,30,7
PO013396,43,20,0
PO013396,43,30,0
PO013396,43,50,0
PO013396,43,10,0
PO013396,43,20,0
PO013397,0.9,150,11.3
PO013398,15,15,23
PO013398,22,60,0
PO013399,1,60,15
PO013400,1.8,30,15
PO013400,13,10,0
PO013401,9,18,0
PO013401,6.2,5,0
PO013401,6.2,10,0
PO013401,2.7,30,0
PO013401,9.6,20,0
PO013401,1.85,35,0
PO013401,2.3,20,0
PO013401,2.6,180,0
PO013401,3.5,75,0
PO013401,3.5,160,0
PO013401,3.7,100,0
PO013401,8.5,10,0
PO013401,4.7,10,0
PO013401,9.7,15,0
PO013401,7.1,10,0
PO013401,8.1,25,0
PO013401,6.8,16,0
PO013401,9,18,85
PO013401,6.2,5,0
PO013401,6.2,10,0
PO013401,2.7,30,0
PO013401,9.6,20,0
PO013401,1.85,35,0
PO013401,2.3,20,0
PO013401,2.6,180,0
PO013401,3.5,75,0
PO013401,3.5,160,0
PO013401,3.7,100,0
PO013401,8.5,10,0
PO013401,4.7,10,0
PO013401,9.7,15,0
PO013401,7.1,10,0
PO013401,8.1,25,0
PO013401,6.8,16,0
PO013404,16,10,25
PO013404,16,10,0
PO013404,17.2,10,0
PO013404,18.5,10,0
PO013406,25,5,8
PO013406,25,10,0
PO013407,15,1,6
PO013409,17.5,20,15
PO013409,17.5,15,0
PO013410,8,1,8
PO013410,8,10,0
PO013412,39,1,9
PO013412,23,1,0
PO013413,9.8,300,0
PO013413,37,30,0
PO013414,19,5,7
PO013415,20.5,10,8
PO013415,20,10,0
PO013416,20,10,12
PO013417,35,3,10
PO013418,24,1,8
PO013419,25,5,7
PO013420,1.19,150,16.5
PO013421,8.5,5,10.5
PO013422,12.8,30,0
PO013422,15,20,0
PO013424,6,120,0
PO013425,210,3,8
PO013426,3.9,1,6
PO013427,45,5,0
PO013427,15,5,0
PO013427,21,5,0
PO013427,50,5,0
PO013427,53,5,0
PO013427,6.8,20,0
PO013427,10,3,0
PO013427,10,5,0
PO013427,11,2,0
PO013427,21,5,0
PO013427,22,5,0
PO013427,9.5,5,0
PO013427,45,5,12
PO013427,15,5,0
PO013427,21,5,0
PO013427,50,5,0
PO013427,53,5,0
PO013427,6.8,20,0
PO013427,10,3,0
PO013427,10,5,0
PO013427,11,2,0
PO013427,21,5,0
PO013427,22,5,0
PO013427,9.5,5,0
PO013428,7.5,5,9
PO013428,10,5,0
PO013429,15.5,1,7.9
PO013430,16,5,24
PO013430,16,5,0
PO013430,14,5,0
PO013430,13,5,0
PO013432,9,20,7
PO013436,6.5,60,20
PO013436,4,50,0
PO013436,13,20,0
PO013437,55,1,8
PO013439,130,1,5
PO013441,28,400,390
PO013442,22,2,7
PO013443,35,10,0
PO013443,35,10,12
PO013446,18.4,10,31
PO013446,18.4,20,0
PO013446,18.4,15,0
PO013446,18.4,15,0
PO013447,11.7,1,4.3
PO013448,7.5,130,0
PO013448,7.5,190,0
PO013448,7.5,140,0
PO013449,9.36,4,8
PO013455,5,50,96
PO013455,5,25,0
PO013455,5,50,0
PO013455,5,190,0
PO013455,5,20,0
PO013455,5,15,0
PO013455,5,60,0
PO013455,5,35,0
PO013456,4.25,5,8
PO013457,5,5,7
PO013457,5,5,0
PO013458,8.2,75,30
PO013459,8,20,0
PO013460,12,1,4
PO013461,8.4,1,10
PO013462,3.7,45,8
PO013463,8,10,7
PO013463,8,10,0
PO013467,25,2,31.5
PO013467,25,2,0
PO013467,25,2,0
PO013467,25,14,0
PO013468,2.3,70,41
PO013469,51.4,10,22.7
PO013471,7,20,0
PO013472,100,5,8
PO013473,15,10,10
PO013476,10,50,0
PO013476,8,100,0
PO013476,10,80,0
PO013476,8,80,0
PO013476,8,50,0
PO013476,8,30,0
PO013476,6,80,0
PO013477,2.5,15,8
PO013478,12.5,54,65
PO013480,9.5,20,0
PO013480,9.5,10,0
PO013480,4,90,0
PO013480,4,150,0
PO013481,28,5,10
PO013483,8,40,10
PO013484,12,5,0
PO013484,12,27,0
PO013484,12,34,0
PO013484,12,5,0
PO013484,12,27,0
PO013484,12,34,0
PO013486,12.87,30,36.1
PO013488,11.5,20,20
PO013489,7,5,6
PO013489,7,5,0
PO013491,20,12,10
PO013492,7,20,7
PO013493,26,10,0
PO013495,5,200,0
PO013496,3,5,8
PO013498,6.9,60,0
PO013498,6.9,40,0
PO013499,98,45,0
PO013500,4,2150,500
PO013501,6,20,18.6
PO013501,6,20,0
PO013503,5,50,0
PO013503,5,35,0
PO013503,5,50,6
PO013503,5,35,0
PO013505,33,10,0
PO013505,33,35,0
PO013506,8.5,50,18
PO013507,9.2,7,8.9
PO013510,100,2,13
PO013510,35,3,0
PO013510,5,5,0
PO013511,5,185,0
PO013511,5,100,0
PO013512,4.1,50,72
PO013512,4.1,150,0
PO013513,3.2,10,14
PO013514,85,18,0
PO013515,7.7,1,5
PO013516,15,5,8
PO013517,145,10,13.5
PO013518,28,10,10
PO013520,6.5,50,9
PO013520,6.5,10,0
PO013524,14,50,0
PO013525,4,50,0
PO013527,5.7,1600,0
PO013528,4.8,10,10
PO013529,4.9,10,12
PO013529,4.9,10,0
PO013530,5,20,11
PO013531,1.8,120,55
PO013532,18.5,100,0
PO013532,18.5,100,0
PO013533,7,15,0
PO013534,9.3,6,5
PO013535,48,5,9
PO013536,16.9,10,16
PO013537,27,1,7
PO013539,4.5,110,0
PO013539,4.5,50,0
PO013539,4.5,115,0
PO013539,4.5,85,0
PO013539,,,0
PO013539,,,0
PO013539,4.5,110,0
PO013539,4.5,50,0
PO013539,4.5,115,0
PO013539,4.5,85,0
PO013540,17,10,10
PO013541,9.8,11,10
PO013541,11.8,21,0
PO013541,11.8,16,0
PO013542,42,230,0
PO013542,,,0
PO013542,,,0
PO013542,,,0
PO013544,3.9,18,44
PO013544,5.7,78,0
PO013545,1.85,3000,0
PO013545,1.85,3000,552
PO013546,5,1,8
PO013547,11,10,23
PO013547,36,10,0
PO013547,16.5,40,0
PO013549,1.3,100,49
PO013552,9.5,1,5
PO013553,6,6,6
PO013554,12,1,7
PO013555,3,6,8
PO013556,2.7,100,15
PO013558,95,1,15
PO013559,16,2,12
PO013560,3.5,50,14
PO013560,2.5,10,0
PO013562,8,1,3.5
PO013563,9.8,800,209
PO013565,2,5,10
PO013566,22,2,8
PO013567,30,3,11
PO013567,13,5,0
PO013567,13,10,0
PO013567,13,3,0
PO013567,12,3,0
PO013568,10,5,6
PO013568,6.5,5,0
PO013568,14,5,0
PO013569,3.2,5,18
PO013569,3.2,25,0
PO013569,3.2,10,0
PO013570,17,15,12
PO013572,9,1,7
PO013573,5.5,10,8
PO013575,8,10,2
PO013576,7.2,3,8
PO013576,7.2,1,0
PO013577,6,3,5
PO013577,14,5,0
PO013579,5,20,20
PO013579,5,10,0
PO013579,5,20,0
PO013580,105,2,8
PO013582,155,2,15
PO013582,137,2,0
PO013583,44,2,10
PO013584,17,10,10
PO013586,10.8,10,25
PO013586,11.5,45,0
PO013586,10.1,10,0
PO013586,6.8,5,0
PO013587,60,1,8
PO013588,9,1,8
PO013589,5.3,20,10
PO013591,28.5,18,0
PO013592,4.2,30,20
PO013593,12,5,10
PO013595,5.5,5,4
PO013596,7.5,65,0
PO013596,7.5,25,0
PO013597,5,10,0
PO013597,7,20,0
PO013599,500,10,0
PO013600,5,11,10
PO013601,7,1,10
PO013604,9,35,15
PO013604,13,20,0
PO013604,14,20,0
PO013605,25,10,12
PO013607,5.19,10,3.97
PO013608,9.5,100,30
PO013609,3.6,15,6
PO013610,26,3,6
PO013611,28,5,8
PO013612,20,10,8
PO013613,5.5,10,6
PO013615,45,10,39
PO013618,5.5,10,0
PO013619,11,30,9
PO013620,34,5,11
PO013622,16.2,20,38.5
PO013622,16.2,10,0
PO013622,16.2,10,0
PO013623,400,3,0
PO013624,52,3,10
PO013625,185,2,10
PO013626,6,10,8
PO013626,35,5,0
PO013628,22,10,10
PO013631,16,40,92
PO013631,16,90,0
PO013631,16,360,0
PO013632,16.6,5,9
PO013635,155,6,20
PO013635,39,6,0
PO013636,38,10,16
PO013636,17,5,0
PO013637,115,2,8
PO013640,4.5,350,140
PO013642,12,5,8
PO013643,145,5,10
PO013644,25,5,7
PO013647,29,5,12
PO013648,21.5,3,9
PO013650,70,5,9
PO013652,5,40,10
PO013654,21.5,100,70
PO013654,21.5,50,0
PO013655,11.5,5,6
PO013656,31,2,8
PO013660,66,3,8
PO013661,14,5,10
PO013662,20,5,10
PO013663,40,3,8
PO013665,2.3,70,14.84
PO013667,24,5,9
PO013668,10,10,8
PO013669,5.78,10,12
PO013670,5.7,15,8.3
PO013670,,,0
PO013671,25,5,8
PO013672,3.7,15,10
PO013673,5,5,10
PO013673,5,5,0
PO013674,4,65,15
PO013677,137,2,10
PO013680,6,5,8
PO013680,6,10,0
PO013681,25,10,8
PO013682,120,66,0
PO013683,12.6,10,11
PO013684,6,5,6
PO013686,11,10,9
PO013687,3,30,6
PO013688,4,30,0
PO013688,4,30,7
PO013689,9,25,18
PO013690,2.4,150,0
PO013690,2.4,500,0
PO013690,2.4,850,0
PO013690,2.4,700,0
PO013690,2.4,1000,0
PO013691,12.75,6,6
PO013692,2,10,9
PO013692,2,10,0
PO013694,7,12,3.32
PO013695,3.4,25,9
PO013697,27,10,12
PO013698,23,5,10
PO013701,3.5,10,6
PO013703,198,50,35
PO013704,12,10,6
PO013705,6.5,10,7
PO013708,25,1,6
PO013709,51,30,0
PO013711,60,10,20
PO013712,9.5,10,11
PO013713,125,10,12
PO013715,13,60,19
PO013716,4.8,10,7
PO013717,4.2,10,7
PO013719,21,3,18
PO013721,4.2,10,19
PO013722,8,120,0
PO013724,6.5,50,30
PO013726,3.4,22,16.2
PO013727,18,20,20
PO013728,11,200,0
PO013729,0.25,50,3.7
PO013730,33,27,55
PO013731,22,60,25
PO013732,5.5,200,0
PO013733,16.5,6,10
PO013733,75,3,0
PO013733,35,13,0
PO013734,8.6,20,23.5
PO013740,8,20,10
PO013740,7,20,0
PO013740,8,20,0
PO013742,24,20,26
PO013744,2.1,10,8
PO013749,2.8,2000,32
PO013753,22.5,50,0
PO013756,645,16,0
PO013758,2.6,155,0
PO013760,9.8,700,0
PO013760,37,40,0
PO013763,32,5,11
PO013764,27,225,0
PO013767,7.4,500,60
PO013768,0.09,470,7
PO013770,152,1,1
PO013771,3.8,230,13
PO013773,43,40,12
PO013773,78,5,0
PO013774,10,100,20
PO013775,45,15,0
PO013776,9,200,30
PO013777,41,15,40
PO013777,41,15,0
PO013777,34,15,0
PO013777,41,15,0
PO013778,10,30,0
PO013779,3.5,200,15
PO013780,6.5,100,99
PO013780,6.5,100,0
PO013780,6.5,80,0
PO013780,6.5,100,0
PO013780,6.5,60,0
PO013780,6.5,100,0
PO013780,6.5,80,0
PO013783,19,100,0
PO013783,21,100,0
PO013784,13,40,0
PO013786,2,100,15
PO013787,4.9,100,76
PO013788,0.95,100,21
PO013789,2.88,25,6
PO013790,18.4,5,7
PO013790,18.4,5,0
PO013791,8,30,0
PO013791,8,10,0
PO013791,8,5,0
PO013791,30,3,0
PO013791,250,20,0
PO013791,55,5,0
PO013791,80,5,0
PO013791,160,3,0
PO013791,8,30,0
PO013791,8,10,0
PO013791,8,5,0
PO013791,30,3,0
PO013791,250,20,0
PO013791,55,5,0
PO013791,80,5,0
PO013791,160,3,0
PO013793,5,300,0
PO013794,89,10,0
PO013794,42,100,0
PO013795,180,5,29
PO013795,125,4,0
PO013795,118,18,0
PO013797,420,70,0
PO013797,198,7,0
PO013798,25,6,8
PO013798,18,6,0
PO013799,135,6,0
PO013800,6.3,600,40
PO013801,12,10,9
PO013802,21,6,0
PO013802,45,6,10
PO013803,35,6,12
PO013804,15,20,0
PO013804,15,20,0
PO013804,15,20,25
PO013804,15,20,0
PO013805,26,20,15
PO013806,10,10,8
PO013808,4,50,5
PO013809,96,6,6
PO013810,6,50,25
PO013812,11,50,10
PO013813,21,30,0
PO013814,24,10,10
PO013815,9,20,7
PO013816,12,10,44
PO013816,12.5,10,0
PO013821,15.5,10,14.5
PO013822,3.8,60,20.5
PO013823,17,10,20
PO013824,13,8,19.8
PO013824,16,8,0
PO013827,20,10,6
PO013829,4,10,13
PO013830,143,3,0
PO013831,25,10,10
PO013832,11,10,52.5
PO013832,18,10,0
PO013832,22,10,0
PO013836,2.7,10,8
PO013836,2.7,30,0
PO013836,2.7,10,0
PO013838,33,10,30
PO013839,19,10,1
PO013842,1.5,180,52
PO013843,19,10,15
PO013844,6.5,100,0
PO013845,25,10,8
PO013846,2,200,18
PO013846,4,150,0
PO013847,10.8,5,9
PO013847,10.8,5,0
PO013848,6.8,10,66
PO013848,3.1,50,0
PO013848,3.35,30,0
PO013848,3.35,50,0
PO013848,3.35,50,0
PO013848,3.35,50,0
PO013848,3.35,50,0
PO013849,27,10,7.5
PO013851,1.5,700,310
PO013854,55,25,0
PO013854,55,25,20
PO013857,40,10,60
PO013858,2.2,920,49.5
PO013860,10,10,6
PO013861,16,2,6
PO013862,12,20,20
PO013863,38,10,23
PO013865,25,10,13
PO013865,15,10,0
PO013866,10,15,15
PO013866,4.5,10,0
PO013869,62,20,0
PO013870,24,30,0
PO013871,8.2,30,21
PO013873,5,200,78
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,71
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013875,1,30,0
PO013876,17,20,8
PO013877,8,50,10
PO013879,6.2,20,11
PO013880,10,20,15
PO013881,48,15,0
PO013881,48,15,0
PO013882,2.5,10,17
PO013882,2.5,30,0
PO013884,37.5,5,21
PO013885,41,5,0
PO013885,63,5,0
PO013885,99,5,0
PO013885,45,10,0
PO013885,45,5,0
PO013886,75,5,11
PO013888,14.5,5,8
PO013890,29,5,14
PO013891,12,140,20
PO013892,8.9,10,9.56
PO013893,15.5,5,9.5
PO013894,3.4,150,23
PO013894,3.4,100,0
PO013894,3.4,30,0
PO013894,3.4,100,0
PO013896,6.5,50,15
PO013896,6.5,150,0
PO013898,12,20,13
PO013899,5.2,10,0
PO013899,5.2,10,6
PO013900,40,7,0
PO013901,203,10,0
PO013902,12,15,0
PO013904,38,10,12
PO013905,205,4,0
PO013908,2.9,700,50
PO013909,1.2,60,18
PO013911,7,20,8
PO013913,3,600,0
PO013915,4.8,10,22.95
PO013916,6.6,560,0
PO013917,84,30,200
PO013917,84,40,0
PO013918,35,5,0
PO013919,98,5,0
PO013920,3,300,20
PO013925,38.5,1,0
PO013926,19,10,15
PO013927,4,10,13
PO013928,0.7,570,57
PO013929,25,35,14
PO013932,16,20,20
PO013932,17,20,0
PO013933,36,1,0
PO013934,280,20,0
PO013937,31.2,40,0
PO013937,,0,0
PO013937,31.2,40,35
PO013941,230,6,0
PO013941,340,10,0
PO013944,18,7,8
PO013948,11.3,70,50
PO013948,11.3,30,0
PO013951,13.8,15,14
PO013955,7.5,10,8
PO013957,40,12,0
PO013958,70,10,16
PO013961,8,20,15
PO013962,7.2,90,12
PO013963,8.5,10,0
PO013964,19,20,15
PO013968,58.5,10,25
PO013969,115,30,15
PO013970,11,10,0
PO013971,7.5,20,6.5
PO013972,39,10,48
PO013974,20,50,0
PO013977,4.3,20,20
PO013978,25,1,8.21
PO013983,31,20,30
PO013985,27,30,7
PO013988,2.9,50,7.55
PO013989,345,3,12
PO013990,0.55,300,14
PO013992,26,10,25
PO013994,120,6,26
PO013995,340,3,0
PO013995,340,5,0
PO013995,380,2,0
PO013995,430,12,0
PO013995,430,3,0
PO013998,15,10,12.5
PO013999,3,600,0
PO014001,5,40,0
PO014001,5,40,25
PO014002,178,40,0
PO014003,7.92,20,0
PO014005,50,10,8
PO014008,26,30,17
PO014009,6.5,30,10
PO014010,3.8,30,20
PO014011,125.8,3,0
PO014013,3.8,80,8
PO014015,27,5,8
PO014016,23,60,29
PO014019,4.2,800,25
PO014021,37,5,12
PO014023,53,10,10
PO014024,38,15,0
PO014025,5.5,20,10
PO014027,2.8,1700,41.5
PO014027,1.25,550,0
PO014027,1.25,700,0
PO014027,1.25,1200,0
PO014027,1.25,1100,0
PO014027,0.9,520,0
PO014029,14,30,15
PO014030,1.7,20,12
PO014030,1.7,10,0
PO014032,22.8,10,8
PO014033,78,5,12
PO014036,20,10,16
PO014037,5,200,0
PO014038,1700,1,12
PO014038,2950,1,0
PO014039,4.5,10,7
PO014040,11.5,5,0
PO014040,14.3,5,0
PO014040,14.3,5,32
PO014041,32,20,10
PO014043,8,20,10
PO014045,14.5,40,18
PO014047,17.6,10,0
PO014047,17.6,30,0
PO014047,17.6,30,0
PO014047,48,60,0
PO014048,90,40,80
PO014051,0.3,10,8
PO014051,0.3,200,0
PO014054,10.5,30,4
PO014060,45,10,11
PO014063,60,4,8
PO014063,160,3,0
PO014064,42,30,77
PO014064,4.2,20,0
PO014064,8,10,0
PO014064,8.8,15,0
PO014064,4,10,0
PO014065,30,3,8
PO014065,70,5,0
PO014069,25,5,8
PO014071,85,5,0
PO014071,75,15,0
PO014071,75,10,0
PO014072,26.5,40,40
PO014072,35,30,0
PO014073,2.1,50,10
PO014074,108,5,15
PO014075,365,3,10
PO014076,5.65,10,0
PO014076,5,10,0
PO014076,9,10,0
PO014076,9,10,0
PO014076,9,10,0
PO014076,3,10,22
PO014077,0.8,200,6
PO014078,8.5,204,0
PO014079,5.5,170,31
PO014080,10.5,15,8
PO014081,20,15,120.8
PO014081,9.5,20,0
PO014081,34,10,0
PO014081,13,80,0
PO014081,28,40,0
PO014081,28,10,0
PO014081,7.84,10,0
PO014081,7.84,20,0
PO014081,2.6,400,0
PO014083,14,20,0
PO014084,7,10,8
PO014085,12,3,6
PO014086,2,15,5.4
PO014087,6,10,17
PO014089,45,50,0
PO014089,35,3,0
PO014090,8.4,15,0
PO014090,12.6,15,10
PO014092,6.8,5,8
PO014093,17,10,19
PO014094,42,16,0
PO014094,66,5,14
PO014096,8.5,10,8
PO014097,260,50,0
PO014098,9.5,20,12
PO014100,44,12,0
PO014100,33,6,0
PO014100,44,12,15
PO014100,33,6,0
PO014101,11,10,12
PO014101,3.5,20,0
PO014101,11,26,0
PO014101,1.4,15,0
PO014102,135,10,0
PO014104,220,5,10
PO014105,14.8,300,0
PO014106,9,10,8.5
PO014106,6.5,15,0
PO014108,32,50,40
PO014109,5,200,0
PO014110,24,10,9
PO014111,25,10,9
PO014114,48,10,11
PO014116,3,100,20
PO014118,9.3,20,15
PO014121,36,5,0
PO014121,50,3,0
PO014121,130,3,0
PO014121,65,3,0
PO014121,38,5,0
PO014121,38,3,0
PO014121,8,25,0
PO014121,36,5,0
PO014121,50,3,0
PO014121,130,3,0
PO014121,65,3,0
PO014121,38,5,0
PO014121,38,3,0
PO014121,8,25,15
PO014122,6.3,30,0
PO014122,6.5,30,0
PO014122,6.3,30,0
PO014122,6.5,30,0
PO014123,8,30,15
PO014124,4,10,6
PO014125,0.6,100,5
PO014126,27.6,60,62
PO014129,24,40,13
PO014130,10,1,7
PO014132,84,12,70
PO014132,84,12,0
PO014134,22,20,10
PO014135,11,24,0
PO014135,5,139,0
PO014135,5,100,0
PO014136,18,10,11
PO014137,6.5,130,10
PO014138,82,100,0
PO014138,82,100,0
PO014139,7.8,70,44
PO014140,21,50,0
PO014141,5,80,12
PO014142,16,60,240
PO014143,4,40,13
PO014144,16.8,300,0
PO014145,4.5,20,22
PO014145,4,20,0
PO014146,0.6,20,7
PO014148,1160,12,0
PO014150,4.7,50,0
PO014150,4.7,50,10
PO014151,9,10,7
PO014152,50,50,20
PO014154,135,10,0
PO014156,310,3,24
PO014159,2.8,4,0
PO014165,7,10,8
PO014166,8,10,6
PO014172,5,30,0
PO014172,5,30,8
PO014173,310,30,115
PO014175,22.54,10,13.6
PO014177,2.6,1,8
PO014178,88,2,8
PO014182,3.5,30,11
PO014183,28.5,10,5
PO014183,28.5,20,0
PO014184,70,10,17
PO014185,3.3,5,6
PO014186,80,30,16
PO014187,15.5,15,3.68
PO014189,7,10,0
PO014189,7,10,0
PO014189,7,10,0
PO014189,7,10,0
PO014189,7,10,2.5
PO014189,7,10,0
PO014189,7,10,0
PO014189,7,10,0
PO014189,7,10,0
PO014189,7,10,0
PO014190,25,30,0
PO014192,10.5,150,0
PO014193,4.6,100,15
PO014194,3.3,150,27.5
PO014195,18,1,6
PO014196,1.7,30,13
PO014197,5,270,28
PO014199,49,3,14
PO014200,6.9,60,30
PO014202,13,20,10
PO014203,2.2,20,9
PO014203,2.2,15,0
PO014205,6,150,0
PO014205,10,120,0
PO014207,7.2,30,12
PO014207,7.2,30,0
PO014208,3.7,2,6
PO014211,240,3,0
PO014211,420,2,0
PO014213,13.5,10,0
PO014214,6.5,20,0
PO014214,6.5,20,11.5
PO014216,6.5,2,8
PO014219,7.5,600,60
PO014222,2,100,0
PO014222,2,500,0
PO014224,8.5,65,32
PO014225,12,10,7
PO014227,4,40,0
PO014230,38.5,1,8
PO014231,50,20,80
PO014231,50,20,0
PO014232,35,20,0
PO014232,35,20,10
PO014233,5,20,8
PO014234,7.5,20,0
PO014234,7.5,20,8
PO014235,25,20,10
PO014236,26,30,20
PO014237,2.5,18,8
PO014238,9,20,10
PO014239,6,20,7.64
PO014240,3.3,160,0
PO014240,3.7,320,150
PO014241,6.6,15,8
PO014243,7,30,2.5
PO014244,1.2,25,4.5
PO014245,18.6,20,8
PO014246,6.5,10,7
PO014247,20,10,7
PO014248,15,6,19.82
PO014249,8.6,50,10
PO014250,10.2,400,12
PO014250,10.2,400,0
PO014251,23,50,0
PO014256,3,560,52
PO014258,6.8,200,0
PO014258,6.8,150,0
PO014258,6.8,270,0
PO014258,6.8,200,0
PO014258,6.8,150,0
PO014258,6.8,270,0
PO014259,13,30,10
PO014260,2.9,35,21
PO014260,2.9,30,0
PO014263,310,10,0
PO014264,37,20,10
PO014265,64,30,80
PO014266,28,30,78
PO014268,300,10,0
PO014273,5.5,50,8
PO014274,22,50,50
PO014275,15,5,10
PO014276,120,30,0
PO014277,80,20,0
PO014278,16.5,50,18
PO014279,7,50,0
PO014279,6,1500,0
PO014279,4,20,0
PO014279,4,30,0
PO014279,7,50,0
PO014279,6,1500,0
PO014279,4,20,0
PO014279,4,30,0
PO014279,7,50,0
