采购单号,采购单价,采购数量,运费
PO192276,3.5,5,0
PO192284,16,30,0
PO192290,22,10,8
PO192296,32,30,0
PO192297,27,30,0
PO192297,32,30,0
PO192298,160,3,0
PO192298,118,1,0
PO192298,30,7,0
PO192298,160,1,0
PO192299,3.9,5,9
PO192299,4.8,10,0
PO192303,13.5,25,18
PO192303,8.5,30,0
PO192303,28,20,0
PO192304,28,20,10
PO192307,45,2,8
PO192315,4,20,8
PO192315,6,35,0
PO192315,18,30,0
PO192315,8,3,0
PO192316,3,20,14
PO192317,375,1,7
PO192319,4.5,50,21
PO192319,4.8,20,0
PO192319,0.3,20,0
PO192320,20,5,10
PO192321,9,20,8
PO192322,6.8,10,11
PO192323,11.5,10,9
PO192323,82,5,0
PO192323,11.5,5,0
PO192325,18,5,14
PO192326,41,25,28
PO192328,8,10,7
PO192329,40,10,0
PO192330,42,2,5
PO192331,21,1,8
PO192331,12,1,0
PO192331,5,2,0
PO192333,200,1,8
PO192334,78,3,10
PO192334,53,2,0
PO192335,28,10,0
PO192335,2,1,0
PO192335,0.15,30,0
PO192335,3.5,15,0
PO192336,5,20,6
PO192337,284,1,7
PO192338,243,5,30
PO192338,369,10,0
PO192338,379,5,0
PO192339,35,20,15
PO192342,46,10,15
PO192343,42,1,0
PO192343,125,9,0
PO192343,135,3,0
PO192346,25.5,15,50
PO192348,16,10,8
PO192349,11,6,15
PO192349,20,2,0
PO192349,45,2,0
PO192352,18,4,21
PO192352,36,1,0
PO192354,34,10,0
PO192354,24,10,0
PO192355,113,2,7
PO192356,62,2,8
PO192356,62,2,0
PO192358,43,5,10
PO192359,27,10,10
PO192360,15.5,3,10
PO192362,45,20,15
PO192362,42,5,0
PO192362,86.5,1,0
PO192362,22,10,0
PO192362,4.7,20,0
PO192362,6,10,0
PO192362,1.65,30,0
PO192362,1.6,30,0
PO192363,47,55,0
PO192364,18,60,17
PO192364,18,25,0
PO192365,12,10,25
PO192365,6,8,0
PO192365,22,2,0
PO192365,11.5,2,0
PO192365,12,2,0
PO192365,5,2,0
PO192365,5,3,0
PO192365,5.6,2,0
PO192365,30,3,0
PO192365,30,2,0
PO192365,25,2,0
PO192365,15,3,0
PO192365,20,2,0
PO192365,15,3,0
PO192365,30,3,0
PO192365,15,3,0
PO192365,15,2,0
PO192365,16.5,2,0
PO192365,8.5,2,0
PO192365,29,3,0
PO192366,1.3,50,15
PO192367,13,10,45
PO192367,15,10,0
PO192367,7.5,50,0
PO192368,5,20,12
PO192369,34,5,170
PO192369,35,10,0
PO192369,12,10,0
PO192369,2.5,5,0
PO192369,12,5,0
PO192369,27,10,0
PO192369,27,10,0
PO192369,7.84,10,0
PO192369,7.84,5,0
PO192369,22.5,5,0
PO192369,68,5,0
PO192369,57,5,0
PO192369,2.8,5,0
PO192369,24,5,0
PO192369,28,5,0
PO192369,2.6,250,0
PO192369,12,130,0
PO192369,18,15,0
PO192370,41.4,35,0
PO192370,61.5,10,0
PO192370,66,5,0
PO192371,155,5,6
PO192372,9,60,25
PO192373,3.8,25,23
PO192373,3.8,10,0
PO192373,12,5,0
PO192373,6.5,5,0
PO192373,1.5,5,0
PO192373,1.4,10,0
PO192373,6.8,20,0
PO192373,12,5,0
PO192373,9,20,0
PO192373,6,5,0
PO192373,3,20,0
PO192373,10,15,0
PO192373,9,5,0
PO192373,4.3,5,0
PO192373,16,5,0
PO192373,8,25,0
PO192373,6.5,20,0
PO192373,2.5,5,0
PO192373,22,5,0
PO192373,13,20,0
PO192373,14,5,0
PO192373,7,15,0
PO192374,71,80,0
PO192375,2.95,25,25.7
PO192375,13.68,10,0
PO192377,0.45,50,8
PO192378,65,5,15
PO192378,18,10,0
PO192378,37,20,0
PO192378,37,5,0
PO192379,5,20,15
PO192379,6.5,5,0
PO192379,9.2,30,0
PO192380,5,15,13.38
PO192380,5,10,0
PO192382,8.45,5,0
PO192382,24.7,5,0
PO192382,7.1,15,0
PO192382,24.7,5,0
PO192382,1.23,40,0
PO192382,1.23,80,0
PO192382,1.23,50,0
PO192382,1.91,120,0
PO192384,8.5,10,15
PO192384,8,10,0
PO192384,7,10,0
PO192384,10,10,0
PO192385,3.2,5,16
PO192385,16.2,10,0
PO192385,42,10,0
PO192385,42,10,0
PO192385,6,15,0
PO192385,12,15,0
PO192385,3.8,5,0
PO192385,15,10,0
PO192385,35,5,0
PO192385,42,5,0
PO192385,42,5,0
PO192385,8.5,5,0
PO192385,5.3,5,0
PO192385,5.3,15,0
PO192385,28,5,0
PO192386,42,20,0
PO192386,24,10,0
PO192386,42,10,0
PO192386,24,10,0
PO192386,58,10,0
PO192386,90,5,0
PO192386,16,10,0
PO192386,115,3,0
PO192386,115,15,0
PO192387,5.2,10,12
PO192388,7.2,10,28
PO192388,5,50,0
PO192388,7.2,10,0
PO192388,5,50,0
PO192389,8.5,5,11
PO192389,8.5,15,0
PO192390,26,25,45
PO192391,12,10,12
PO192391,12,10,0
PO192391,13,10,0
PO192391,13,10,0
PO192391,16,10,0
PO192391,34,10,0
PO192393,1.25,10,7
PO192395,37.5,5,15.5
PO192395,36,65,0
PO192395,37.5,5,0
PO192395,36,65,0
PO192397,6,10,20
PO192397,6.8,5,0
PO192397,48,5,0
PO192398,11,25,50
PO192398,11,15,0
PO192398,11,50,0
PO192398,11,10,0
PO192398,11,5,0
PO192398,11,5,0
PO192399,18.5,5,26
PO192399,7.5,10,0
PO192399,8.5,5,0
PO192399,3.69,20,0
PO192399,12.5,10,0
PO192399,14.5,20,0
PO192399,7.58,10,0
PO192400,56,10,22
PO192400,24,10,0
PO192400,13,15,0
PO192400,15,5,0
PO192400,12,10,0
PO192400,20,10,0
PO192400,15,30,0
PO192400,17,5,0
PO192400,15,10,0
PO192400,38,10,0
PO192400,16,10,0
PO192400,16,5,0
PO192400,22,5,0
PO192400,42,5,0
PO192400,15,15,0
PO192400,9,30,0
PO192400,9,5,0
PO192400,9,20,0
PO192401,11,10,8
PO192401,8,5,0
PO192401,13,15,0
PO192401,8,15,0
PO192402,78,16,20
PO192403,17.5,30,0
PO192403,17.5,80,0
PO192403,17.8,20,0
PO192404,61,5,122
PO192404,27,5,0
PO192404,18,10,0
PO192404,20,10,0
PO192404,14.5,10,0
PO192404,15.3,25,0
PO192404,19,15,0
PO192404,77,5,0
PO192404,77,5,0
PO192404,33,5,0
PO192404,30,15,0
PO192404,30,15,0
PO192404,15,5,0
PO192404,25,5,0
PO192404,60,5,0
PO192405,8,30,0
PO192406,3,10,60
PO192406,5.3,60,0
PO192407,75,15,0
PO192407,27,15,0
PO192407,27,5,0
PO192407,68,35,0
PO192409,4,35,300
PO192409,79,70,0
PO192409,4.8,50,0
PO192409,6,10,0
PO192409,17,15,0
PO192411,22,5,0
PO192411,85,10,0
PO192411,25.5,5,0
PO192412,10,10,15
PO192412,10,20,0
PO192412,30,5,0
PO192412,17,5,0
PO192412,24,15,0
PO192412,24,5,0
PO192412,25,5,0
PO192412,4.5,15,0
PO192413,4.5,6,8
PO192415,13.5,10,10
PO192416,12,5,15
PO192416,9.5,15,0
PO192416,20,5,0
PO192417,3.1,50,10
PO192418,3.48,5,5
PO192419,1.4,200,0
PO192420,20,5,30
PO192420,50,25,0
PO192420,25,5,0
PO192420,40,5,0
PO192420,100,5,0
PO192420,60,50,0
PO192420,40,5,0
PO192420,40,10,0
PO192420,50,25,0
PO192420,50,5,0
PO192420,30,10,0
PO192421,9,15,32.5
PO192421,7,20,0
PO192422,12,20,12
PO192422,550,5,0
PO192422,550,6,0
PO192423,6.4,10,40
PO192423,12.5,10,0
PO192423,19,6,0
PO192423,19,5,0
PO192423,3.5,75,0
PO192423,3.7,10,0
PO192423,4.6,50,0
PO192423,3.2,10,0
PO192423,3.2,10,0
PO192423,5.1,10,0
PO192423,5.1,10,0
PO192423,9,10,0
PO192423,13.5,10,0
PO192423,7.2,10,0
PO192423,6.8,10,0
PO192425,8,30,0
PO192426,20,10,0
PO192428,110,20,98
PO192428,490,3,0
PO192428,630,2,0
PO192428,245,20,0
PO192428,290,10,0
PO192428,290,15,0
PO192428,12,15,0
PO192428,245,3,0
PO192429,7.5,10,6
PO192429,7.5,10,0
PO192430,62,5,15.5
PO192432,75,6,90
PO192432,26,10,0
PO192432,26,6,0
PO192432,26,4,0
PO192432,32,2,0
PO192432,22.2,12,0
PO192433,550,6,0
PO192434,2.6,5,5.74
PO192434,2.6,5,0
PO192435,29,2,7
PO192435,25,10,0
PO192435,65,12,0
PO192435,65,5,0
PO192435,9,5,0
PO192435,20,6,0
PO192436,145,6,11
PO192437,16.5,10,10
PO192438,5.6,10,3
PO192439,9,20,24
PO192439,32,10,0
PO192439,38,6,0
PO192439,38,2,0
PO192439,45,2,0
PO192439,45,2,0
PO192439,45,6,0
PO192439,55,5,0
PO192439,5,5,0
PO192440,12,5,0
PO192440,7.5,85,0
PO192440,7.5,10,0
PO192441,650,6,0
PO192441,1000,1,0
PO192441,126,2,0
PO192442,1.8,20,6
PO192443,5.22,10,15.8
PO192443,5,10,0
PO192443,5.4,10,0
PO192443,5.4,10,0
PO192443,6.4,10,0
PO192443,5.4,10,0
PO192443,6,10,0
PO192446,9.6,10,10
PO192447,3.2,10,6
PO192448,90,5,25
PO192448,27,15,0
PO192450,12,5,12.8
PO192450,13,5,0
PO192450,13,5,0
PO192450,13,10,0
PO192464,380,3,0
PO192466,65,5,0
PO192468,47,55,45
PO192469,13,3,25
PO192469,47,3,0
PO192469,33.5,10,0
PO192470,0.8,400,12
PO192470,23,20,0
PO192473,20,20,33
PO192511,18,5,7
PO192511,3,3,0
PO192515,38,3,10
PO192515,13,3,0
PO192515,38,3,0
PO192515,13,3,0
PO192517,5.8,20,7.1
PO192517,5.8,30,0
PO192522,88,10,0
PO192522,105,20,0
PO192522,105,5,0
PO192531,22,5,15
PO192533,43,15,72
PO192533,43,6,0
PO192533,43,6,0
PO192533,43,6,0
PO192533,50,1,0
PO192534,78,3,8
PO192535,80,5,20
PO192535,80,3,0
PO192538,8.5,5,12
PO192538,8.5,5,0
PO192538,12.5,10,0
PO192538,4.8,5,0
PO192541,6.8,10,10
PO192542,31.9,10,25
PO192545,43,10,20
PO192545,53,1,0
PO192558,9.8,10,7
PO192558,9.8,20,0
PO192570,45,1,10
PO192570,45,1,0
PO192578,33,15,15
PO192578,33,15,0
PO192578,18,10,0
PO192579,25,5,0
PO192579,8,5,0
PO192579,5.4,5,0
PO192579,45,5,0
PO192579,30,5,0
PO192579,30,5,0
PO192579,75,10,0
PO192579,95,5,0
PO192579,48,5,0
PO192580,6.5,25,20
PO192580,8,5,0
PO192580,6,40,0
PO192580,7,10,0
PO192580,6.5,5,0
PO192580,10,10,0
PO192580,27,5,0
PO192582,22,5,80
PO192582,8,5,0
PO192582,48,20,0
PO192585,578,3,0
PO192585,705,6,0
PO192586,5.05,5,7
PO192600,29.5,120,0
PO192600,29.5,30,0
PO192604,265,3,22
PO192604,165,4,0
PO192604,165,34,0
PO192619,2.5,20,15
PO192619,2.8,20,0
PO192619,1.7,20,0
PO192619,2,20,0
PO192619,0.57,20,0
PO192625,60,5,8
PO192627,16,10,11
PO192627,18,10,0
PO192629,60,5,0
PO192629,43,5,0
PO192634,78,20,0
PO192634,195,16,0
PO192637,10.5,20,25
PO192637,10.5,40,0
PO192637,10.5,10,0
PO192639,37,10,25
PO192639,18,50,0
PO192639,7.3,10,0
PO192642,3.2,10,11
PO192643,7.5,100,20
PO192647,13,50,18
PO192647,58,10,0
PO192647,13,50,0
PO192647,58,10,0
PO192649,13,20,0
PO192649,30,20,0
PO192656,35,10,8
PO192656,7,10,0
PO192656,225,3,0
PO192656,41,5,0
PO192656,29,10,0
PO192659,6,30,8
PO192659,178,3,0
PO192659,145,3,0
PO192666,69.5,10,12
PO192667,24.4,20,20
PO192667,5.5,10,0
PO192667,5.5,10,0
PO192673,30,30,0
PO192673,35,20,0
PO192678,9.6,20,20
PO192678,45,10,0
PO192678,6,20,0
PO192678,11,15,0
PO192678,47,10,0
PO192678,33,10,0
PO192678,8.5,10,0
PO192678,25,20,0
PO192679,53,30,0
PO192694,530,2,15
PO192694,550,3,0
PO192704,78,30,0
PO192704,240,10,0
PO192705,12,15,0
PO192705,240,5,0
PO192705,135,10,0
PO192705,200,5,0
PO192705,180,5,0
PO192706,360,5,12
PO192722,28.5,10,20
PO192722,28.5,10,0
PO192722,60,10,0
PO192722,66,10,0
PO192724,10.5,10,10
PO192724,13.5,10,0
PO192731,3,50,0
PO192731,70,5,0
PO192739,7,10,10
PO192739,5,10,0
PO192739,5,10,0
PO192739,5,10,0
PO192739,20,10,0
PO192739,20,10,0
PO192739,43,5,0
PO192739,43,5,0
PO192739,45,5,0
PO192739,45,5,0
PO192739,7,10,0
PO192739,5,10,0
PO192739,5,10,0
PO192739,5,10,0
PO192739,20,10,0
PO192739,20,10,0
PO192739,43,5,0
PO192739,43,5,0
PO192739,45,5,0
PO192739,45,5,0
PO192740,49,10,10
PO192741,62,5,12
PO192741,47,5,0
PO192744,490,14,0
PO192745,490,10,0
PO192745,270,10,0
PO192745,270,10,0
PO192746,7,10,10
PO192746,7.5,10,0
PO192746,15,10,0
PO192753,150,5,18
PO192753,245,6,0
PO192755,1600,3,20
PO192755,76,5,0
PO192755,30,5,0
PO192757,15,5,49
PO192757,7,60,0
PO192757,18,5,0
PO192757,10,15,0
PO192757,26,5,0
PO192757,8,5,0
PO192757,35,5,0
PO192757,13,5,0
PO192757,8,10,0
PO192757,8,5,0
PO192757,26,10,0
PO192757,12,5,0
PO192757,16,20,0
PO192757,16,30,0
PO192757,17,5,0
PO192757,17,5,0
PO192757,24,5,0
PO192759,5,5,40
PO192759,65,5,0
PO192759,15,5,0
PO192760,12.5,20,14
PO192762,2.5,10,0
PO192762,2.5,20,0
PO192762,2.5,10,0
PO192762,5,10,0
PO192762,6,30,0
PO192762,6,5,0
PO192762,6,20,0
PO192765,12,5,8
PO192765,11,5,0
PO192766,44,50,0
PO192766,14.5,10,0
PO192770,71,5,17
PO192770,74,5,0
PO192771,17,5,103
PO192771,17,25,0
PO192771,17,30,0
PO192772,3,10,10
PO192773,11,10,15
PO192773,56,2,0
PO192773,3.8,10,0
PO192773,18,16,0
PO192773,20,5,0
PO192773,69,4,0
PO192773,5,35,0
PO192773,5,10,0
PO192773,5,10,0
PO192773,20,5,0
PO192773,42,6,0
PO192773,42,4,0
PO192773,24,4,0
PO192773,45,2,0
PO192774,35,15,20
PO192777,380,6,20
PO192789,23,5,15
PO192789,23,10,0
PO192789,20,10,0
PO192789,23,5,0
PO192790,36,10,17
PO192790,39,10,0
PO192790,45,5,0
PO192790,43,10,0
PO192792,6.2,20,30
PO192792,45,10,0
PO192792,5.5,5,0
PO192792,6.5,5,0
PO192792,7.5,25,0
PO192792,7.5,5,0
PO192792,6.2,20,0
PO192792,45,10,0
PO192792,5.5,5,0
PO192792,6.5,5,0
PO192792,7.5,25,0
PO192792,7.5,5,0
PO192793,25,17,21
PO192794,50,10,30
PO192794,50,5,0
PO192795,11,10,10
PO192796,8,20,10
PO192797,25,10,30
PO192797,6,10,0
PO192797,7,20,0
PO192797,5,10,0
PO192797,11,50,0
PO192797,13,10,0
PO192797,17,10,0
PO192797,8,10,0
PO192798,18.7,15,14
PO192798,18.3,5,0
PO192798,20,35,0
PO192802,100,5,49
PO192802,22,10,0
PO192802,36,10,0
PO192802,4,10,0
PO192802,13.58,10,0
PO192802,2,10,0
PO192802,2,10,0
PO192803,146,4,0
PO192803,235,3,0
PO192804,2.6,10,11
PO192804,1.5,10,0
PO192804,7,10,0
PO192806,10,5,15
PO192807,86,15,0
PO192807,86,15,0
PO192807,56,20,0
PO192807,87,20,0
PO192807,85,65,0
PO192807,85,10,0
PO192807,33,5,0
PO192807,25,15,0
PO192810,42,10,137
PO192810,42,20,0
PO192810,105,10,0
PO192810,105,10,0
PO192810,26,30,0
PO192810,45,25,0
PO192810,17,5,0
PO192811,15,20,8
PO192812,6.7,10,13
PO192814,2.5,35,10
PO192817,5.2,96,17
PO192819,87,5,10
PO192820,17.5,5,33
PO192820,12.5,25,0
PO192820,2.5,5,0
PO192820,5.5,5,0
PO192820,17.5,5,0
PO192822,3.6,10,28
PO192822,3.6,5,0
PO192822,12,15,0
PO192822,12,5,0
PO192822,13,5,0
PO192823,1.6,50,23.7
PO192823,3.8,50,0
PO192823,14.9,5,0
PO192823,0.4,20,0
PO192823,7.3,5,0
PO192823,3.6,10,0
PO192823,1.2,10,0
PO192823,4.2,10,0
PO192823,7.8,15,0
PO192823,6.2,10,0
PO192823,0.31,40,0
PO192824,3,10,5.7
PO192825,15.6,10,15
PO192825,10.96,10,0
PO192825,12.06,10,0
PO192829,51,5,12
PO192830,6.9,10,7
PO192831,16,35,18
PO192833,8.8,5,3.33
PO192833,9.5,5,0
PO192833,6.2,5,0
PO192836,41,5,8
PO192837,19,10,9
PO192838,22,5,16
PO192838,13,10,0
PO192838,10.2,5,0
PO192838,10.2,5,0
PO192838,9,15,0
PO192838,10.3,5,0
PO192839,22.5,10,0
PO192841,3.5,10,8
PO192841,3.5,10,0
PO192841,3.5,10,0
PO192843,4,20,10
PO192925,67,5,20
PO192925,35,5,0
PO192925,9.5,15,0
PO192925,35,5,0
PO192925,10,25,0
PO192925,14,45,0
PO192925,18.5,5,0
PO192925,56,5,0
PO192925,47,10,0
PO192925,7,20,0
PO192925,42,5,0
PO192925,67,5,0
PO192925,35,5,0
PO192925,9.5,15,0
PO192925,35,5,0
PO192925,10,25,0
PO192925,14,45,0
PO192925,18.5,5,0
PO192925,56,5,0
PO192925,47,10,0
PO192925,7,20,0
PO192925,42,5,0
PO192926,36.5,20,8
PO192927,30,5,21
PO192927,36,5,0
PO192927,36,5,0
PO192928,60,5,0
PO192928,55,5,0
PO192929,3,10,10
PO192930,3,25,0
PO192930,4,10,0
PO192931,50,5,15
PO192931,21,5,0
PO192932,17.59,10,9
PO192933,15,10,8
PO192934,15,10,8
PO192936,7.4,260,32
PO192938,14.5,10,15
PO192939,38,5,30
PO192939,18,10,0
PO192939,18,10,0
PO192940,29,10,8
PO192942,26,10,0
PO192943,60,10,0
PO192944,75,10,20
PO192945,24.28,5,21.7
PO192945,18.3,5,0
PO192945,20.8,10,0
PO192945,28.8,5,0
PO192947,44,5,0
PO192947,35,5,0
PO192947,23,35,0
PO192947,35,40,0
PO192947,10,10,0
PO192947,25,20,0
PO192948,1.2,10,9
PO192950,18,10,20
PO192951,9.5,10,0
PO192951,17.6,10,0
PO192951,7.4,10,0
PO192951,74,5,0
PO192952,1.9,220,49
PO192953,25,15,0
PO192954,0.6,30,9.2
PO192954,0.6,120,0
PO192955,17.5,10,25
PO192955,6.7,10,0
PO192955,4.7,20,0
PO192955,11.3,10,0
PO192955,7,20,0
PO192956,3.5,5,8
PO192956,1.15,40,0
PO192959,13,5,10
PO192959,6,5,0
PO192959,10,5,0
PO192959,5,10,0
PO192959,20,5,0
PO192959,15,15,0
PO192959,5,5,0
PO192959,17,5,0
PO192959,4.5,10,0
PO192959,9.5,15,0
PO192959,12,5,0
PO192960,12.3,30,14
PO192960,12.3,20,0
PO192962,49,6,30
PO192962,140,1,0
PO192962,140,1,0
PO192962,32,5,0
PO192963,4,20,21
PO192963,4,10,0
PO192964,25,10,21
PO192965,17.5,10,73
PO192965,64,5,0
PO192965,9,10,0
PO192965,56,15,0
PO192965,19,10,0
PO192965,16,5,0
PO192965,13,5,0
PO192965,98,5,0
PO192965,26,5,0
PO192965,4,5,0
PO192965,70,5,0
PO192967,7,25,3.6
PO192967,9,5,0
PO192968,19.5,5,9
PO192969,23,5,0
PO192970,22,25,10
PO192971,218,5,0
PO192971,6.3,25,0
PO192972,2,25,7
PO192972,2,5,0
PO192972,2,5,0
PO192975,4.5,35,27
PO192975,10,20,0
PO192976,3.7,20,22.5
PO192976,2.5,30,0
PO192976,8,5,0
PO192976,8,5,0
PO192976,5.3,5,0
PO192976,1.4,10,0
PO192979,58,5,15
PO192979,0.4,20,0
PO192979,0.8,75,0
PO192979,3.5,10,0
PO192979,21,5,0
PO192979,40,10,0
PO192979,10,5,0
PO192979,3,10,0
PO192979,5.5,5,0
PO192979,5.9,45,0
PO192979,10.5,10,0
PO192979,0.8,5,0
PO192979,2,30,0
PO192979,58,5,0
PO192979,0.4,20,0
PO192979,0.8,75,0
PO192979,3.5,10,0
PO192979,21,5,0
PO192979,40,10,0
PO192979,10,5,0
PO192979,3,10,0
PO192979,5.5,5,0
PO192979,5.9,45,0
PO192979,10.5,10,0
PO192979,0.8,5,0
PO192979,2,30,0
PO192980,310,2,0
PO192981,73,10,0
PO192981,37,10,0
PO192981,21,15,0
PO192981,62,15,0
PO192981,156,10,0
PO192982,39,5,60
PO192982,16,5,0
PO192982,18,5,0
PO192982,29,5,0
PO192982,17,10,0
PO192983,169,25,17
PO192986,4.99,5,7.55
PO192986,4.88,5,0
PO192986,24,5,0
PO192987,2.3,20,21.39
PO192987,0.75,25,0
PO192987,2.3,20,0
PO192987,0.65,20,0
PO192988,23,6,10
PO192988,16,4,0
PO192989,169,30,19
PO192990,28,10,0
PO192990,38,10,0
PO192990,42,5,0
PO192991,17.5,20,0
PO192991,15,15,0
PO192992,5,20,0
PO192992,5,20,0
PO192994,2.8,10,8
PO192995,5,20,0
PO192996,16,370,17
PO192996,18,10,0
PO192996,9,5,0
PO192996,18,5,0
PO192996,18,30,0
PO192996,18,5,0
PO192997,4.5,30,12
PO192999,20,20,9
PO193000,20,20,30
PO193001,125,3,12
PO193001,125,12,0
PO193002,85,10,0
PO193003,5,40,12
PO193003,4.5,5,0
PO193003,5.3,5,0
PO193003,5.3,5,0
PO193003,10,5,0
PO193004,45,5,6
PO193005,8,5,8
PO193005,63,2,0
PO193006,38,5,8
PO193006,110,5,0
PO193006,31,5,0
PO193006,58,5,0
PO193006,30,5,0
PO193006,49,5,0
PO193008,3.8,20,35
PO193008,6.2,20,0
PO193010,24,30,112
PO193010,12,15,0
PO193010,14,40,0
PO193012,7,10,10
PO193012,10,10,0
PO193012,85,3,0
PO193012,285,2,0
PO193012,65,5,0
PO193013,22,10,68
PO193013,2.78,35,0
PO193015,5.05,230,70
PO193016,2,150,16
PO193016,7.5,10,0
PO193016,1.8,30,0
PO193016,83.8,10,0
PO193016,6,10,0
PO193017,8,50,18
PO193017,8,50,0
PO193018,2.25,1700,0
PO193018,23.5,10,0
PO193018,13,10,0
PO193019,16,25,40
PO193019,31,15,0
PO193020,26,100,40
PO193020,18,3,0
PO193021,7,25,11.5
PO193022,3.5,20,39
PO193022,3.6,20,0
PO193022,3.6,20,0
PO193023,16,10,30
PO193023,16,40,0
PO193023,15,15,0
PO193023,46,10,0
PO193024,105,10,20
PO193026,2.9,9,9
PO193028,8.5,40,45
PO193029,5.4,100,35
PO193029,11.5,5,0
PO193030,5,35,18
PO193031,8.5,20,18
PO193032,12,30,10
PO193033,18,30,19.6
PO193033,15.8,10,0
PO193034,52,10,0
PO193035,7.8,20,35.5
PO193035,9,15,0
PO193035,5.5,20,0
PO193035,8.5,20,0
PO193035,11.5,15,0
PO193035,16.5,10,0
PO193035,30,25,0
PO193036,5.2,300,104
PO193036,5.6,60,0
PO193037,40,5,40
PO193037,16,5,0
PO193037,23,5,0
PO193037,4.5,10,0
PO193037,62,20,0
PO193037,10,10,0
PO193037,68,10,0
PO193037,40,5,0
PO193037,16,5,0
PO193037,23,5,0
PO193037,4.5,10,0
PO193037,62,20,0
PO193037,10,10,0
PO193037,68,10,0
PO193038,18,30,22
PO193038,28.5,10,0
PO193039,250,2,20
PO193039,385,2,0
PO193039,95,2,0
PO193039,80,10,0
PO193039,115,1,0
PO193039,120,3,0
PO193039,165,2,0
PO193039,340,2,0
PO193040,1.8,100,0
PO193041,3,100,30
PO193041,3.3,60,0
PO193041,3,100,0
PO193041,3.3,60,0
PO193042,40,15,15
PO193042,16,35,0
PO193042,32,10,0
PO193042,7,10,0
PO193043,0.4,60,7
PO193043,0.5,40,0
PO193044,58,5,80
PO193044,58,20,0
PO193044,58,15,0
PO193045,10.5,20,20
PO193046,7.5,5,70
PO193046,6,20,0
PO193046,8,20,0
PO193046,7,12,0
PO193046,7,20,0
PO193047,26,5,8
PO193047,10,5,0
PO193047,24,5,0
PO193047,16,10,0
PO193047,9,15,0
PO193047,13,5,0
PO193047,11,5,0
PO193047,26,5,0
PO193047,10,5,0
PO193047,24,5,0
PO193047,16,10,0
PO193047,9,15,0
PO193047,13,5,0
PO193047,11,5,0
PO193048,35,5,0
PO193048,35,5,0
PO193048,35,5,0
PO193048,35,10,0
PO193048,35,5,0
PO193050,7,60,35
PO193050,7,50,0
PO193050,7,10,0
PO193050,9,20,0
PO193050,19,40,0
PO193050,5,10,0
PO193051,39,5,20
PO193051,39.5,5,0
PO193051,17.5,5,0
PO193052,41,20,38
PO193052,37,5,0
PO193052,18,5,0
PO193052,323,12,0
PO193052,32,15,0
PO193053,41,20,10
PO193054,16.5,3,6
PO193055,15,10,17.14
PO193055,8.5,16,0
PO193057,67,40,60
PO193057,52,30,0
PO193058,16,20,11.8
PO193059,16.5,20,38
PO193059,16.5,10,0
PO193059,16.5,5,0
PO193059,16.5,10,0
PO193059,16.5,10,0
PO193060,21,60,0
PO193060,25,10,0
PO193060,22,20,0
PO193061,7.8,50,0
PO193061,5.95,20,0
PO193062,22,16,25
PO193062,9,4,0
PO193063,39,10,0
PO193063,39,15,0
PO193066,4,10,20
PO193066,3,20,0
PO193066,3,10,0
PO193066,2.5,10,0
PO193066,3,10,0
PO193066,3,10,0
PO193066,5,10,0
PO193066,3,10,0
PO193066,4,10,0
PO193067,5,20,10
PO193067,3,10,0
PO193068,2.5,50,35
PO193069,199,3,0
PO193069,250,1,0
PO193069,400,5,0
PO193069,400,2,0
PO193069,28,20,0
PO193069,28,8,0
PO193069,4100,4,0
PO193070,25.5,10,19.5
PO193070,13.5,15,0
PO193070,23,10,0
PO193070,9,10,0
PO193070,16,10,0
PO193070,16,10,0
PO193070,25.5,10,0
PO193070,13.5,15,0
PO193070,23,10,0
PO193070,9,10,0
PO193070,16,10,0
PO193070,16,10,0
PO193071,7.5,15,0
PO193072,14,200,0
PO193072,12.5,300,0
PO193073,17,100,34.5
PO193074,72,5,10
PO193074,69,5,0
PO193075,38,3,8
PO193076,175,5,30
PO193077,14,10,116
PO193077,19,10,0
PO193077,25,40,0
PO193078,53,10,8
PO193078,240,5,0
PO193079,240,20,14
PO193079,240,10,0
PO193080,15,3,10
PO193080,60,3,0
PO193081,0.3,80,10
PO193081,0.3,180,0
PO193081,0.3,10,0
PO193082,9,10,30
PO193082,11,50,0
PO193083,95,72,120
PO193083,30,12,0
PO193083,145,5,0
PO193083,370,3,0
PO193083,165,3,0
PO193083,165,5,0
PO193083,30,12,0
PO193083,60,3,0
PO193083,60,5,0
PO193083,13,12,0
PO193085,60,4,10
PO193085,14,8,0
PO193087,2.1,50,7.2
PO193087,6.5,10,0
PO193087,12,10,0
PO193089,120,36,80
PO193089,180,5,0
PO193089,95,5,0
PO193089,95,24,0
PO193089,30,12,0
PO193090,5.5,35,9.5
PO193090,6,5,0
PO193090,8,10,0
PO193090,6.5,20,0
PO193090,2.4,40,0
PO193091,150,7,0
PO193091,85,12,0
PO193091,245,1,0
PO193092,17,1,7
PO193092,17,1,0
PO193092,17,1,0
PO193092,17,1,0
PO193092,17,2,0
PO193093,35,15,0
PO193093,35,5,0
PO193094,9.5,120,12
PO193096,17,5,0
PO193096,36,10,0
PO193096,9,10,0
PO193096,34,20,0
PO193096,39,5,0
PO193096,14,10,0
PO193096,18,10,0
PO193096,17,5,0
PO193096,36,10,0
PO193096,9,10,0
PO193096,34,20,0
PO193096,39,5,0
PO193096,14,10,0
PO193096,18,10,0
PO193097,230,3,18
