采购单号,采购单价,采购数量,运费
PO238751,165,20,0
PO238751,380,10,0
PO238752,29,5,0
PO238752,55,5,0
PO238755,120,10,8
PO238756,120,10,8
PO238757,50,10,46
PO238757,32,10,0
PO238757,10,10,0
PO238757,165,5,0
PO238757,35,10,0
PO238757,22,10,0
PO238758,35,35,87
PO238759,50,10,10
PO238761,99,10,50
PO238761,99,30,0
PO238761,145,10,0
PO238761,145,10,0
PO238762,13,20,8
PO238762,13,20,0
PO238763,40,10,20
PO238763,46,10,0
PO238765,6,50,0
PO238765,6,70,0
PO238765,3.5,20,0
PO238765,5,10,0
PO238765,5,10,0
PO238765,6.8,30,0
PO238765,5,50,0
PO238765,5,4,0
PO238765,6,30,0
PO238765,6,60,0
PO238765,6,10,0
PO238765,6.8,150,0
PO238765,5,10,0
PO238765,5,20,0
PO238765,5,10,0
PO238765,5,10,0
PO238765,5,30,0
PO238765,5,200,0
PO238765,5,20,0
PO238765,8,110,0
PO238765,8,30,0
PO238765,7,20,0
PO238765,14,120,0
PO238765,6.5,60,0
PO238766,10,5,691
PO238766,15.2,10,0
PO238766,7.5,50,0
PO238766,12,5,0
PO238766,9,10,0
PO238766,8,15,0
PO238766,3.1,220,0
PO238766,3.6,40,0
PO238766,13,25,0
PO238766,43,5,0
PO238766,90,10,0
PO238766,9.5,5,0
PO238766,71,10,0
PO238766,9,15,0
PO238766,11,25,0
PO238766,13,40,0
PO238766,15,15,0
PO238766,5.2,30,0
PO238766,8,155,0
PO238766,53,25,0
PO238766,18,25,0
PO238766,33,10,0
PO238766,3.5,5,0
PO238766,73,5,0
PO238766,68,15,0
PO238766,3.55,30,0
PO238766,6,35,0
PO238766,5.2,15,0
PO238767,24,20,14
PO238767,24,20,0
PO238768,25,10,15
PO238768,17,10,0
PO238768,23,10,0
PO238769,4.5,20,26
PO238769,4.5,30,0
PO238770,2.4,20,7
PO238771,2.4,50,17
PO238771,2.4,100,0
PO238771,2.4,30,0
PO238771,2.4,20,0
PO238771,2.4,30,0
PO238772,4.5,10,9.81
PO238772,2.8,20,0
PO238772,2.8,20,0
PO238772,3.6,10,0
PO238773,170,10,0
PO238773,165,10,0
PO238774,8.8,235,20
PO238774,8.8,155,0
PO238775,14,10,50
PO238775,14,10,0
PO238775,1.9,160,0
PO238775,1.68,10,0
PO238776,2.6,70,50
PO238776,3.1,70,0
PO238777,6.5,20,8
PO238778,8,10,42
PO238778,8,10,0
PO238778,6,10,0
PO238778,10,10,0
PO238778,3.8,10,0
PO238778,11.2,10,0
PO238778,12.5,30,0
PO238778,10.2,20,0
PO238778,11,10,0
PO238778,7.8,20,0
PO238779,2.8,50,8
PO238780,1.4,10,45
PO238780,2.5,10,0
PO238780,3,10,0
PO238780,5,10,0
PO238780,2.4,10,0
PO238780,21,10,0
PO238780,16,10,0
PO238780,4.8,20,0
PO238780,38,10,0
PO238780,3.2,20,0
PO238780,0.34,10,0
PO238780,2.3,10,0
PO238780,1.4,10,0
PO238780,2.5,10,0
PO238780,3,10,0
PO238780,5,10,0
PO238780,2.4,10,0
PO238780,21,10,0
PO238780,16,10,0
PO238780,4.8,20,0
PO238780,38,10,0
PO238780,3.2,20,0
PO238780,0.34,10,0
PO238780,2.3,10,0
PO238781,16,20,0
PO238782,8.5,30,20
PO238783,4,5,11.12
PO238783,4,10,0
PO238783,4,10,0
PO238783,4,20,0
PO238783,4,5,0
PO238783,8,10,0
PO238784,8,20,8
PO238785,19,24,40
PO238786,6,50,50
PO238786,5.9,100,0
PO238787,18,20,25
PO238788,11,20,10
PO238788,5,10,0
PO238789,11.78,10,1.8
PO238789,1.9,100,0
PO238790,150,10,23
PO238791,13.5,10,53
PO238791,14,10,0
PO238791,7.5,10,0
PO238791,17.5,10,0
PO238793,5,30,10
PO238793,5,10,0
PO238793,9.5,10,0
PO238793,11,10,0
PO238794,21,20,7
PO238795,19.99,35,5.85
PO238796,14.5,5,0
PO238796,14,25,0
PO238796,10,30,0
PO238796,10,10,0
PO238796,22,5,0
PO238796,12,20,0
PO238796,12,5,0
PO238796,102,10,0
PO238796,22,30,0
PO238796,22,30,0
PO238796,22,30,0
PO238797,3.2,20,17
PO238797,10,10,0
PO238798,7,20,0
PO238799,21.5,10,45
PO238799,16.5,10,0
PO238799,0.3,30,0
PO238800,8.5,20,26
PO238801,7.3,10,6
PO238804,68,30,0
PO238806,17.8,30,10
PO238807,66,10,14
PO238808,66,10,16
PO238808,45,5,0
PO238811,50,10,80
PO238811,77,10,0
PO238811,22,10,0
PO238811,7.5,10,0
PO238811,7.5,10,0
PO238811,61,10,0
PO238812,51,10,0
PO238812,17.49,10,0
PO238812,45.48,10,0
PO238812,17.49,10,0
PO238812,18.43,10,0
PO238812,34.72,40,0
PO238812,20.06,70,0
PO238812,38.61,60,0
PO238813,5.6,10,197.5
PO238813,11,20,0
PO238813,13.9,20,0
PO238813,14.5,40,0
PO238816,17,10,10
PO238816,9.5,10,0
PO238817,5,10,0
PO238817,5,10,0
PO238817,3.6,10,0
PO238817,3.6,10,0
PO238818,25,50,15
PO238820,5.6,20,32.23
PO238820,6.8,10,0
PO238820,3.68,10,0
PO238820,3.68,10,0
PO238821,3.5,20,15
PO238822,30,70,300
PO238822,30,10,0
PO238822,30,10,0
PO238822,30,10,0
PO238823,45,20,25
PO238823,45,20,0
PO238825,11.5,10,0
PO238825,24.1,20,0
PO238827,28,3,8
PO238827,65,3,0
PO238837,39,3,9
PO238838,53,5,0
PO238847,6.8,20,10
PO238847,8,5,0
PO238847,30,5,0
PO238847,6.5,10,0
PO238847,9,5,0
PO238847,3,3,0
PO238847,18.5,5,0
PO238847,2.6,5,0
PO238847,3.8,35,0
PO238847,5.5,5,0
PO238847,9.5,10,0
PO238847,8.5,6,0
PO238847,24.5,5,0
PO238847,7.2,5,0
PO238847,8.3,5,0
PO238847,14.4,1,0
PO238847,3,20,0
PO238847,7,10,0
PO238850,20,5,8
PO238851,60,5,12
PO238851,47,5,0
PO238853,48,2,10
PO238853,80,5,0
PO238853,95,3,0
PO238856,56,5,16
PO238856,60,5,0
PO238859,1.2,70,24
PO238859,1.1,70,0
PO238859,1.2,170,0
PO238859,1.2,430,0
PO238859,1.2,70,0
PO238859,1.1,70,0
PO238859,1.2,170,0
PO238859,1.2,430,0
PO238866,25,5,0
PO238866,48,5,0
PO238866,23,20,0
PO238867,27,80,0
PO238867,30,90,0
PO238868,33,12,7
PO238868,33,3,0
PO238869,4,3,10
PO238869,160,3,0
PO238869,170,3,0
PO238870,6.9,5,13
PO238870,3.9,10,0
PO238870,4.8,10,0
PO238874,31,10,20
PO238874,28,20,0
PO238875,48,5,10
PO238876,41,10,13
PO238879,8,10,8.5
PO238879,7,10,0
PO238879,33,5,0
PO238879,6,3,0
PO238879,45,3,0
PO238879,9.5,5,0
PO238880,16,5,8
PO238880,8,3,0
PO238882,20,5,10
PO238883,9,70,12
PO238884,33,10,12
PO238884,54,2,0
PO238885,6,10,24.5
PO238885,10,35,0
PO238885,20,10,0
PO238885,12.8,3,0
PO238885,19.3,5,0
PO238885,5.6,1,0
PO238887,30,10,8
PO238888,3,5,10
PO238888,21,3,0
PO238888,170,15,0
PO238888,110,2,0
PO238888,11,2,0
PO238890,110,3,10
PO238890,15,2,0
PO238891,10,20,9
PO238892,6,5,11
PO238892,5,75,0
PO238893,8,5,15
PO238893,37,10,0
PO238893,16,5,0
PO238893,26,5,0
PO238893,37,7,0
PO238893,35.5,5,0
PO238893,5,2,0
PO238893,33,1,0
PO238893,8,1,0
PO238893,38,1,0
PO238893,2,5,0
PO238894,75,1,8
PO238894,108,3,0
PO238895,10,10,19.5
PO238896,10,10,19.5
PO238897,24,10,6
PO238898,324,5,0
PO238898,379,5,0
PO238899,243,10,0
PO238899,274,10,0
PO238899,369,100,0
PO238899,72,1,0
PO238899,329,5,0
PO238899,244,5,0
PO238899,259,5,0
PO238899,329,5,0
PO238899,11,10,0
PO238899,245,11,0
PO238903,30,155,40
PO238904,6,20,11
PO238905,47,6,8
PO238906,34,5,7
PO238908,9.5,5,6
PO238909,48,3,10
PO238911,20,5,10
PO238914,64,6,10
PO238914,104,2,0
PO238915,19,30,8
PO238915,98,3,0
PO238917,65,4,8
PO238917,62,3,0
PO238919,49,2,8
PO238919,55,2,0
PO238920,28,2,22
PO238920,36,5,0
PO238922,24,10,0
PO238922,24,5,0
PO238926,15,5,8
PO238927,27,5,10
PO238928,11,5,8
PO238929,23,3,15
PO238929,56,3,0
PO238930,45,20,12
PO238932,4.5,30,26
PO238932,4.5,30,0
PO238932,4.5,30,0
PO238933,12,20,0
PO238933,11,10,0
PO238933,11,20,0
PO238934,43,20,0
PO238934,42,50,0
PO238934,42,400,0
PO238935,54,60,0
PO238935,36,10,0
PO238935,36,10,0
PO238935,36,10,0
PO238935,115,10,0
PO238936,54,120,0
PO238936,20,10,0
PO238936,36,10,0
PO238936,118,5,0
PO238936,58,3,0
PO238936,56,15,0
PO238936,16,10,0
PO238936,115,320,0
PO238936,115,15,0
PO238936,275,5,0
PO238936,85,3,0
PO238937,20,15,0
PO238939,6.5,10,16
PO238939,8.5,20,0
PO238939,6.2,50,0
PO238939,6.2,10,0
PO238940,11.5,10,25
PO238940,8.4,10,0
PO238940,6.55,10,0
PO238940,6.55,10,0
PO238940,6.55,10,0
PO238945,24,20,50
PO238945,27,10,0
PO238946,22.5,20,0
PO238946,22.5,20,0
PO238946,24,20,0
PO238947,16,10,15
PO238947,4.6,20,0
PO238948,4.5,10,43
PO238948,6.5,10,0
PO238948,10,70,0
PO238948,10,30,0
PO238953,16.8,10,0
PO238953,13.8,10,0
PO238953,2.5,10,0
PO238954,40,5,13
PO238954,62,5,0
PO238954,185,5,0
PO238955,48,5,24
PO238955,13,30,0
PO238955,13.5,40,0
PO238956,30,10,20
PO238956,11,10,0
PO238956,20,10,0
PO238956,9.5,10,0
PO238957,28,30,35
PO238958,36,20,57
PO238958,27,10,0
PO238958,9,16,0
PO238958,9,15,0
PO238958,21,10,0
PO238958,3.3,10,0
PO238958,8.5,10,0
PO238958,35,10,0
PO238958,0.7,50,0
PO238958,12,10,0
PO238959,24,5,20
PO238959,56,5,0
PO238960,5,5,8
PO238961,30,5,14
PO238962,7.8,500,0
PO238965,6.5,10,10
PO238967,7,20,12
PO238969,6.8,160,20
PO238969,6.8,40,0
PO238970,6,15,8
PO238970,6,5,0
PO238971,22,5,20
PO238971,16.5,20,0
PO238972,2.8,20,7.5
PO238972,2.8,10,0
PO238972,2.8,10,0
PO238973,6.8,60,55
PO238973,5.5,10,0
PO238974,6,20,15
PO238974,6,10,0
PO238974,6,30,0
PO238974,5,10,0
PO238975,28,5,0
PO238975,25,10,0
PO238975,12,10,0
PO238975,8,20,0
PO238975,25,10,0
PO238975,24,5,0
PO238978,40,15,35
PO238983,6.5,20,9
PO238984,10.5,20,0
PO238984,42,10,0
PO238984,30.3,5,0
PO238984,165,3,0
PO238985,3.3,20,12
PO238986,45,10,20
PO238987,28,5,35
PO238987,8,30,0
PO238987,8,5,0
PO238987,25,20,0
PO238987,16.5,20,0
PO238987,49,5,0
PO238987,10,5,0
PO238987,10,5,0
PO238987,5,5,0
PO238987,5,5,0
PO238987,10,10,0
PO238987,10,20,0
PO238987,10,3,0
PO238987,10,5,0
PO238989,2.5,20,11
PO238990,8,40,0
PO238990,8,60,0
PO238991,6,30,0
PO238991,6.2,10,0
PO238991,7.5,10,0
PO238992,23,15,19
PO238992,23,5,0
PO238992,15,5,0
PO238993,100,3,50
PO238993,73.5,5,0
PO238993,105,5,0
PO238993,135,3,0
PO238993,3.5,10,0
PO238994,10.5,5,17.5
PO238994,7.2,45,0
PO238997,20,5,9
PO238999,5,36,14
PO238999,5,12,0
PO238999,5.5,12,0
PO238999,5,36,0
PO238999,4,12,0
PO238999,4,12,0
PO238999,7.5,12,0
PO239000,20,5,10
PO239000,1.9,10,0
PO239000,1.9,20,0
PO239000,3,10,0
PO239004,3.4,20,0
PO239005,2.8,3000,0
PO239005,8,20,0
PO239005,3,20,0
PO239005,2.5,150,0
PO239005,17,150,0
PO239005,3,10,0
PO239005,3.4,20,0
PO239006,5,20,0
PO239007,69.5,30,0
PO239007,24,100,0
PO239008,5,20,15
PO239008,5,20,0
PO239009,5,20,15
PO239009,5,20,0
PO239010,30,10,14
PO239010,42,50,0
PO239010,23,10,0
PO239011,17.5,10,55
PO239011,37,10,0
PO239011,9,30,0
PO239011,14,10,0
PO239011,4.5,10,0
PO239012,9,10,10
PO239012,5,10,0
PO239012,30,5,0
PO239012,10,10,0
PO239012,10,10,0
PO239012,10,10,0
PO239012,10,20,0
PO239013,1.85,50,28
PO239014,1.8,10,8
PO239015,6,10,8
PO239015,6,10,0
PO239015,6,10,0
PO239015,6,10,0
PO239016,10.5,20,11
PO239017,5,10,8
PO239017,3.6,10,0
PO239017,5,25,0
PO239017,3.2,10,0
PO239017,3.6,10,0
PO239017,3.6,10,0
PO239017,3.6,10,0
PO239018,21,10,0
PO239019,18,10,17
PO239019,20,10,0
PO239019,4,10,0
PO239020,113,20,0
PO239020,3.5,20,0
PO239021,85,20,0
PO239021,550,3,0
PO239021,12,10,0
PO239021,335,2,0
PO239021,335,5,0
PO239021,420,6,0
PO239021,850,5,0
PO239021,55,5,0
PO239021,170,3,0
PO239022,8.5,10,15
PO239022,3.2,10,0
PO239022,3.7,10,0
PO239022,12,20,0
PO239022,6.5,10,0
PO239023,120,6,35
PO239023,145,25,0
PO239023,65,5,0
PO239026,18,5,8
PO239027,11.8,30,25
PO239028,108,30,0
PO239028,105,10,0
PO239029,0.7,90,0
PO239029,0.7,90,0
PO239029,1.5,5,0
PO239029,1.1,35,0
PO239029,0.6,10,0
PO239029,0.6,5,0
PO239029,0.65,500,0
PO239029,0.58,5,0
PO239029,1.1,5,0
PO239029,2.2,5,0
PO239029,0.75,10,0
PO239029,1.45,10,0
PO239029,1.5,5,0
PO239029,1.5,5,0
PO239029,0.65,10,0
PO239029,0.65,15,0
PO239029,3.8,5,0
PO239029,1.9,5,0
PO239029,1.4,5,0
PO239029,1.4,5,0
PO239029,2.2,5,0
PO239030,9.5,30,8
PO239030,10,10,0
PO239030,10.5,10,0
PO239030,10.5,10,0
PO239030,9.5,10,0
PO239033,4.5,5,45
PO239033,8.3,5,0
PO239033,5.5,135,0
PO239033,14.5,10,0
PO239033,2,5,0
PO239033,3.5,40,0
PO239036,88,3,0
PO239037,25,10,24
PO239037,50,5,0
PO239037,35,5,0
PO239037,58,5,0
PO239038,3.08,10,0
PO239038,1.45,130,0
PO239038,3.45,50,0
PO239038,1.8,30,0
PO239038,2.3,10,0
PO239038,2.9,10,0
PO239038,10.67,10,0
PO239038,11.04,10,0
PO239038,10,10,0
PO239038,2.2,10,0
PO239038,2.3,10,0
PO239038,2.3,10,0
PO239038,1.75,10,0
PO239038,2.45,10,0
PO239038,3.2,10,0
PO239038,2.5,10,0
PO239038,6.6,10,0
PO239038,2.3,10,0
PO239038,1.71,10,0
PO239038,4.28,10,0
PO239038,4.1,10,0
PO239038,5.6,10,0
PO239038,2.6,10,0
PO239038,2.1,10,0
PO239038,6,10,0
PO239038,6,10,0
PO239038,1.38,10,0
PO239038,3.38,10,0
PO239038,12,10,0
PO239041,11,10,8
PO239041,5.6,30,0
PO239041,1.1,10,0
PO239042,60,3,140
PO239042,195,3,0
PO239042,500,8,0
PO239042,525,4,0
PO239042,305,12,0
PO239043,30,5,8
PO239043,35,5,0
PO239044,10.5,20,0
PO239044,10.5,80,0
PO239045,24,5,12
PO239045,28,10,0
PO239046,17,45,44
PO239046,6.3,10,0
PO239047,42,10,0
PO239048,6,10,0
PO239048,6,50,0
PO239048,6,120,0
PO239048,6,150,0
PO239049,21,40,28.5
PO239050,5,165,0
PO239050,15,130,0
PO239050,18,5,0
PO239050,10,10,0
PO239050,11,25,0
PO239050,11,255,0
PO239050,17,10,0
PO239050,22,5,0
PO239050,26,15,0
PO239053,17,5,10
PO239053,15,5,0
PO239053,15,5,0
PO239054,23,5,7
PO239054,24,5,0
PO239054,20,5,0
PO239054,33,5,0
PO239054,23,5,0
PO239055,24,5,0
PO239056,25,5,6
PO239057,5,50,32
PO239057,5,40,0
PO239058,8.5,190,205
PO239058,47.5,10,0
PO239058,33,25,0
PO239059,3,150,20
PO239061,8,10,10
PO239061,6,20,0
PO239061,11,10,0
PO239061,5,20,0
PO239061,7,10,0
PO239061,15,20,0
PO239061,4.5,10,0
PO239061,6,140,0
PO239061,12,10,0
PO239063,30,10,0
PO239063,50,5,0
PO239064,6.8,15,6
PO239065,8.5,20,80
PO239065,8.5,10,0
PO239065,27,10,0
PO239065,27,10,0
PO239065,4.9,10,0
PO239065,20.4,10,0
PO239065,3.2,30,0
PO239065,3.2,35,0
PO239065,5.9,10,0
PO239065,5.9,10,0
PO239065,3.9,15,0
PO239065,39,5,0
PO239065,22.5,10,0
PO239065,22.5,30,0
PO239065,5.9,10,0
PO239065,7.8,10,0
PO239065,8.5,20,0
PO239065,8.5,10,0
PO239065,27,10,0
PO239065,27,10,0
PO239065,4.9,10,0
PO239065,20.4,10,0
PO239065,3.2,30,0
PO239065,3.2,35,0
PO239065,5.9,10,0
PO239065,5.9,10,0
PO239065,3.9,15,0
PO239065,39,5,0
PO239065,22.5,10,0
PO239065,22.5,30,0
PO239065,5.9,10,0
PO239065,7.8,10,0
PO239069,32,170,180
PO239070,1.9,180,0
PO239070,1.9,180,10
PO239071,12,20,32
PO239072,1,50,4.5
PO239073,15,20,8
PO239074,32,20,12
PO239075,14.5,20,16
PO239076,11,10,10
PO239077,10,5,20
PO239077,15,10,0
PO239077,4.1,25,0
PO239077,10,5,0
PO239077,10,15,0
PO239077,10,5,0
PO239078,4.3,30,30
PO239078,25,5,0
PO239078,21,5,0
PO239078,40,6,0
PO239078,39,5,0
PO239078,4.5,90,0
PO239078,5,60,0
PO239079,46,20,1
PO239080,7.5,10,8
PO239081,13,10,25
PO239081,13.5,5,0
PO239082,11,30,8
PO239082,15,10,0
PO239082,10.5,10,0
PO239082,9.5,20,0
PO239082,9.6,10,0
PO239083,23,10,45
PO239083,52,50,0
PO239084,146.2,2,9
PO239086,17,10,8
PO239088,4.5,50,25
PO239090,22.5,10,12
PO239091,8.5,10,10
PO239092,12.5,10,30
PO239092,10,15,0
PO239092,8.5,20,0
PO239094,5.55,10,9.5
PO239096,23,40,30
PO239096,34,10,0
PO239096,11,5,0
PO239096,14,45,0
PO239096,27,25,0
PO239096,42,5,0
PO239097,85,3,9.5
PO239097,70,3,0
PO239097,60,3,0
PO239097,52.5,5,0
PO239099,18.3,60,37
PO239100,2.5,70,49
PO239101,43,8,0
PO239102,11,10,36
PO239102,13,20,0
PO239103,19,20,75
PO239103,35,30,0
PO239103,72,10,0
PO239104,19,10,10
PO239104,18,10,0
PO239105,20,55,0
PO239106,85,20,15
PO239107,12.5,10,8
PO239108,16.5,10,8
PO239109,17.5,15,79
PO239109,7,15,0
PO239109,24,5,0
PO239109,26,5,0
PO239109,2,20,0
PO239109,16,20,0
PO239109,48,5,0
PO239109,53,10,0
PO239109,4,5,0
PO239109,57,5,0
PO239109,32,5,0
PO239109,110,5,0
PO239110,3.6,20,9
PO239110,30,5,0
PO239110,2.7,10,0
PO239111,64,5,8
PO239111,35,5,0
PO239111,6,10,0
PO239112,17.5,5,10
PO239113,5.15,50,9
PO239116,11,20,15
PO239118,71,20,29.48
PO239118,105,5,0
PO239120,6,15,15
PO239120,6,15,0
PO239120,8,105,0
PO239121,135,3,10
PO239122,6.8,10,8
PO239122,6.8,10,0
PO239122,6.8,15,0
PO239123,80,5,24.5
PO239123,26,10,0
PO239123,75,10,0
PO239124,20,20,32
PO239124,14,15,0
PO239124,16,10,0
PO239124,78,10,0
PO239124,4.9,20,0
PO239124,7,10,0
PO239124,21,10,0
PO239125,31.2,5,0
PO239125,24,20,0
PO239126,6.5,5,4
PO239126,7.6,10,0
PO239127,85,20,0
PO239128,0,10,0
PO239128,82,10,0
PO239129,15,60,48
PO239130,17.5,10,50
PO239130,16.5,10,0
PO239130,13,30,0
PO239130,2.5,50,0
PO239130,6,10,0
PO239132,32,20,20
PO239133,3,110,12
PO239134,46,10,10
PO239135,2.8,40,12.5
PO239135,2.8,30,0
PO239135,2.8,30,0
PO239135,2.8,30,0
PO239137,35,40,0
PO239139,10.5,150,64
PO239140,14,25,35
PO239140,27,5,0
PO239141,3.3,50,15
PO239142,7,10,50
PO239142,7,10,0
PO239142,7,50,0
PO239142,6.2,10,0
PO239142,6.2,20,0
PO239143,24,30,0
PO239144,19.6,5,22
PO239144,35,20,0
PO239144,45,5,0
PO239145,13,20,25
PO239145,19.5,20,0
PO239146,328,10,1570
PO239146,225,40,0
PO239146,215,5,0
PO239146,165,5,0
PO239146,165,5,0
PO239146,95,10,0
PO239146,95,5,0
PO239146,95,5,0
PO239146,225,35,0
PO239146,210,5,0
PO239146,210,10,0
PO239146,160,10,0
PO239146,80,5,0
PO239146,0,5,0
PO239147,5.5,30,11
PO239148,18,30,30
PO239149,2,10,15
PO239149,2,60,0
PO239150,11.5,30,39
PO239151,13.5,30,11
PO239152,4.8,30,24
PO239152,4.8,15,0
PO239153,8.1,120,55
PO239153,7,20,0
PO239154,10,55,40
PO239154,16,5,0
PO239155,37,20,10
PO239156,13,10,12
PO239156,13,30,0
PO239157,70,20,124
PO239158,4.8,20,8
PO239159,9.4,10,11
PO239159,7.8,10,0
PO239160,24.5,10,10
PO239162,38,15,20
PO239162,38,10,0
PO239162,38,10,0
PO239162,5,30,0
PO239163,17,10,17
PO239163,14,10,0
PO239163,18,15,0
PO239164,120,5,50
PO239164,12.5,5,0
PO239164,8.8,20,0
PO239164,5.5,10,0
PO239164,6.5,25,0
PO239164,11,5,0
PO239165,6.7,20,7
PO239166,19,10,10
PO239168,3.8,100,71
PO239168,24,20,0
PO239168,2.7,20,0
PO239168,2.7,25,0
PO239168,1.4,20,0
PO239168,4.5,25,0
PO239168,0.6,70,0
PO239169,4.5,20,8
PO239169,2.5,30,0
PO239169,4.5,20,0
PO239169,2.5,30,0
PO239170,8.9,40,9
PO239170,8.9,40,0
PO239171,2.8,40,9
PO239171,2.8,50,0
PO239171,2.8,40,0
PO239171,2.8,50,0
PO239172,8.5,10,0
PO239172,8.5,15,0
PO239173,19,10,10
PO239173,32,10,0
PO239174,32,10,10
PO239177,6.1,10,8
PO239177,6.1,10,0
PO239177,6.1,10,0
PO239177,6.1,10,0
PO239177,5,10,0
PO239178,41,2,10
PO239178,179,3,0
PO239178,101,15,0
PO239179,525,3,15
PO239180,3.8,30,0
PO239180,3.8,20,0
PO239181,130,5,20
PO239182,3.8,20,0
PO239183,2.25,20,12
PO239183,0.65,20,0
PO239183,0.55,20,0
PO239183,0.23,50,0
PO239183,0.85,20,0
PO239183,0.15,45,0
PO239183,0.15,70,0
PO239183,0.15,20,0
PO239183,1.75,15,0
PO239183,2.3,20,0
PO239183,2.2,20,0
PO239183,0.6,15,0
PO239183,0.6,15,0
PO239183,0.8,20,0
PO239183,0.8,15,0
PO239183,2.25,20,0
PO239183,0.65,20,0
PO239183,0.55,20,0
PO239183,0.23,50,0
PO239183,0.85,20,0
PO239183,0.15,45,0
PO239183,0.15,70,0
PO239183,0.15,20,0
PO239183,1.75,15,0
PO239183,2.3,20,0
PO239183,2.2,20,0
PO239183,0.6,15,0
PO239183,0.6,15,0
PO239183,0.8,20,0
PO239183,0.8,15,0
PO239185,130,2,0
PO239185,130,3,0
PO239186,28,5,10
PO239186,65,5,0
PO239186,12,15,0
PO239186,18,5,0
PO239187,9,20,10
PO239187,11,5,0
PO239187,42,5,0
PO239187,15,3,0
PO239187,310,1,0
PO239187,290,1,0
PO239187,290,1,0
PO239187,40,2,0
PO239187,164,2,0
PO239187,25,5,0
PO239188,24,10,16
PO239188,60,5,0
PO239188,10,10,0
PO239188,7,20,0
PO239188,7,30,0
PO239188,33,5,0
PO239188,8,10,0
PO239189,20,10,15
PO239189,20,10,0
PO239189,20,10,0
PO239189,20,10,0
PO239189,20,10,0
PO239190,5.5,10,4
PO239191,45,5,0
PO239191,145,5,0
PO239192,10.8,10,20
PO239192,11,10,0
PO239193,77,15,0
PO239195,45,5,12
PO239195,100,3,0
PO239196,110,6,17
PO239196,35,10,0
PO239197,7.2,350,0
PO239198,65,11,0
PO239199,65,20,0
PO239199,65,140,0
PO239202,3.8,39,0
PO239203,220,3,0
PO239204,2,10,19
PO239204,3.5,73,0
PO239205,47.5,9,0
PO239209,26.5,7,13
PO239209,11,5,0
PO239209,6.5,10,0
PO239211,45,7,8
PO239213,29,200,0
PO239214,80,5,15
PO239214,80,5,0
PO239215,47,5,9
PO239216,10,35,66
PO239216,11,25,0
PO239216,13,35,0
PO239216,18,30,0
PO239217,26.5,5,15
PO239217,120,3,0
PO239218,20,15,6
PO239219,23,5,0
PO239220,34,35,0
PO239220,34,30,0
PO239220,18.5,25,0
PO239220,16.8,40,0
PO239220,16.8,100,0
PO239221,184,5,15
PO239223,70,10,0
PO239223,88,8,0
PO239224,2,30,13
PO239225,1.35,10,15
PO239225,4,10,0
PO239225,8.5,10,0
PO239225,7,10,0
PO239225,7,10,0
PO239225,12,10,0
PO239225,4,10,0
PO239225,15,10,0
PO239225,8.4,10,0
PO239226,25,15,15
PO239226,5.5,10,0
PO239227,5,10,6
PO239227,5,5,0
PO239227,5,10,0
PO239227,4.5,5,0
PO239227,4.5,5,0
PO239227,5.8,5,0
PO239228,30,10,60
PO239228,24,30,0
PO239229,6.06,10,5
PO239229,6.04,10,0
PO239230,14,35,13
PO239230,16,10,0
PO239230,15.5,5,0
PO239231,10.3,20,28.8
PO239232,4.2,30,8
PO239233,53,10,0
PO239234,3.2,40,10
PO239235,88,10,25
PO239235,86,10,0
PO239236,120,2,35
PO239236,75,2,0
PO239236,250,3,0
PO239236,130,6,0
PO239236,200,5,0
PO239236,290,3,0
PO239236,290,3,0
PO239238,5,10,10
PO239239,29,15,8
PO239240,252,5,75
PO239240,72,10,0
PO239241,6.86,20,0
PO239241,3.92,35,0
PO239241,3,35,0
PO239242,45,5,10
PO239242,45,5,0
PO239243,6.2,10,31
PO239243,24,10,0
PO239243,5.5,10,0
PO239243,6.5,10,0
PO239243,19,10,0
PO239243,21,5,0
PO239243,21,10,0
PO239243,9,10,0
PO239243,7.5,10,0
PO239245,62,5,25
PO239245,48,5,0
PO239246,175,5,20
PO239247,148,6,2
PO239247,160,5,0
PO239247,238,5,0
PO239248,16,3,13
PO239248,16,5,0
PO239248,16,5,0
PO239248,21,5,0
PO239248,21,3,0
PO239249,25,6,10
PO239252,16,10,8
PO239253,53,140,20
PO239253,53,10,0
PO239254,8.5,25,30
PO239254,8.5,5,0
PO239255,19,15,0
PO239255,7.6,140,0
PO239255,9.5,40,0
PO239257,8,10,10
PO239257,30,2,0
PO239257,30,3,0
PO239257,12,3,0
PO239257,12,3,0
PO239257,70,2,0
PO239257,8,10,0
PO239257,30,2,0
PO239257,30,3,0
PO239257,12,3,0
PO239257,12,3,0
PO239257,70,2,0
PO239258,4.8,60,20.4
PO239258,3.8,42,0
PO239258,1.6,10,0
PO239258,1.6,10,0
PO239259,3.5,194,0
PO239260,7,10,40
PO239260,8,10,0
PO239260,11,5,0
PO239260,2.2,30,0
PO239260,2.2,226,0
PO239260,2.2,30,0
PO239260,2.2,30,0
PO239260,5.4,10,0
PO239260,5.5,10,0
PO239260,3.24,25,0
PO239262,4.5,5,8
PO239263,7.7,20,20
PO239263,16.8,20,0
PO239268,16,10,10
PO239268,6,10,0
PO239268,12,10,0
PO239268,56,5,0
PO239269,39,5,76
PO239269,28,65,0
PO239269,26,15,0
PO239269,26,5,0
PO239270,9.3,5,8
PO239271,28,35,100
PO239271,45,5,0
PO239271,25,5,0
