采购单号,采购单价,采购数量,运费
ABD030884,255,25,17
ABD030892,20.5,76,120.5
ABD030892,20.5,26,0
ABD030892,20.5,80,0
ABD030893,20.5,37,98.5
ABD030893,20.5,37,0
ABD030893,20.5,74,0
ABD030894,117,26,100
ABD030897,7,72,6
ABD030898,7,285,24
ABD030899,60,69,306
ABD030900,40,75,5
ABD030901,240,15,0
ABD030902,4.5,29,7.7
ABD030902,4.5,77,0
ABD030903,4.5,71,10.3
ABD030903,4.5,70,0
ABD030904,66,60,780
ABD030905,46,80,560
ABD030905,49,100,0
ABD030906,125,25,0
ABD030910,36,84,16
ABD030911,938,5,0
ABD030921,43,66,140
ABD030924,27,73,111
ABD030924,48,31,0
ABD030924,63,41,0
ABD030925,27,70,100
ABD030925,34,31,0
ABD030926,27,38,80
ABD030940,62.5,35,79.5
ABD030940,58,15,0
ABD030941,62.5,120,545
ABD030941,58,76,0
ABD030941,74,122,0
ABD030942,65,60,0
ABD030943,105,90,0
ABD030944,105,10,0
ABD030945,41,45,10
ABD030946,41,20,5
ABD030947,35,90,164
ABD030948,35,113,236
ABD030949,16.6,185,197
ABD030961,38,79,100
ABD030964,7.2,50,200
ABD030964,9.7,50,0
ABD030964,11.7,50,0
ABD030964,14.7,200,0
ABD030966,110,28,320
ABD030967,25,240,120
ABD030976,26,116,88
ABD030978,15.5,56,471
ABD030978,15.5,198,0
ABD030978,15.5,60,0
ABD030981,114,50,0
ABD030982,18,28,30
ABD030986,39.5,80,25
ABD030999,7.35,400,300
ABD031023,12,250,58
FBA000005,4.3,60,22
FBA000005,4.3,60,0
FBA000007,14.8,10,30
FBA000007,23.4,10,0
FBA000007,33.8,10,0
FBA000012,40,10,14
FBA000017,10.5,10,14
FBA000018,115,10,16
FBA000023,14.4,10,8.56
FBA000024,40,20,13
FBA000032,58,50,101
FBA000034,45,20,12
FBA000035,48,100,0
FBA000035,48,100,0
FBA000036,34,150,0
FBA000037,8,20,0
FBA000040,32,300,0
FBA000041,52,80,58
FBA000042,51,20,16
FBA000046,14.4,10,6.88
FBA000046,13.4,10,0
FBA000046,13.4,10,0
FBA000047,10,50,0
FBA000049,26,15,8
FBA000051,33,200,252.5
FBA000051,33,50,0
FBA000052,3,15,0
FBA000052,3,15,0
FBA000052,3,15,0
FBA000052,3,15,16.65
FBA000052,3,15,0
FBA000052,3,15,0
FBA000054,6.2,50,27
FBA000054,9,20,0
FBA000055,30,10,60
FBA000055,60,10,0
FBA000055,85,25,0
FBA000055,35,40,0
FBA000055,35,40,0
FBA000056,8.5,30,12
FBA000058,49.5,20,30
FBA000061,5.8,100,37
FBA000062,199,72,0
FBA000066,7,20,22
FBA000068,4.5,10,8
FBA000070,47,600,0
FBA000071,5.5,32,50
FBA000071,6.4,20,0
FBA000071,6.4,20,0
FBA000072,35,30,25
FBA000074,7.5,15,9
FBA000076,10,20,10
FBA000078,36,100,45
FBA000079,28,25,0
FBA000083,7.5,120,0
FBA000085,2.6,50,9
FBA000086,8,30,14
FBA000089,8.5,15,10
FBA000090,25,30,84
FBA000090,25,30,0
FBA000091,40,13,15
FBA000092,21.5,25,11
FBA000093,6.5,10,10
FBA000099,37.8,200,0
FBA000101,38,20,0
FBA000101,38,25,0
FBA000101,48,20,0
FBA000101,48,20,0
FBA000101,48,17,0
FBA000102,12,10,33.6
FBA000102,38,10,0
FBA000103,15.5,10,8
FBA000105,9,110,55
FBA000106,18,10,15
FBA000109,6.5,40,0
FBA000110,2.7,10,15
FBA000110,2.7,10,0
FBA000110,2.7,10,0
FBA000111,13,10,3
FBA000111,9,10,0
FBA000112,25.8,30,0
FBA000113,23,10,10
FBA000114,36,10,10
FBA000118,33,96,65
FBA000119,2.9,20,10
FBA000123,28.5,210,0
FBA000124,2.4,189,0
FBA000125,260,20,0
FBA000126,13,20,0
FBA000127,17.6,10,12
FBA000128,27,66,0
FBA000129,43,100,102
FBA000131,34.8,20,36
FBA000133,15,20,15
FBA000133,15,20,0
FBA000133,15,20,0
FBA000134,50.3,20,10
FBA000134,32.3,20,0
FBA000137,32,200,150
FBA000138,14,50,38
FBA000139,1.8,60,8
FBA000142,9.9,10,10
FBA000143,55.8,50,24
FBA000144,10,200,80
FBA000149,14,28,60
FBA000149,14,50,0
FBA000151,15,220,0
FBA000151,15,220,0
FBA000151,,,0
FBA000151,,,0
FBA000151,,,0
FBA000152,61.5,300,0
FBA000153,25,20,12
FBA000154,15,20,28.5
FBA000155,3.8,20,10
FBA000156,37,10,18
FBA000157,13,10,15
FBA000160,18,10,0
FBA000161,28,10,31.5
FBA000162,2.4,30,35
FBA000162,2.4,30,0
FBA000163,17,50,46
FBA000164,6.7,10,6
FBA000166,43,50,0
FBA000166,43,50,0
FBA000167,73,100,0
FBA000168,22,45,9
FBA000169,26,10,20
FBA000170,17.27,10,7.3
FBA000170,18.3,10,0
FBA000170,19.3,10,0
FBA000171,31,50,0
FBA000172,26,40,78
FBA000173,68,10,17
FBA000174,12,92,0
FBA000177,6,10,7
FBA000177,5,10,0
FBA000178,1.65,20,6
FBA000179,3.45,10,24
FBA000179,3.45,10,0
FBA000179,3.45,10,0
FBA000181,4.5,20,12
FBA000182,55,40,45
FBA000184,40,200,600
FBA000185,40,15,25
FBA000189,25,25,0
FBA000190,75,20,33
FBA000191,23,10,84
FBA000191,23,10,0
FBA000191,25,20,0
FBA000191,25,20,0
FBA000192,23,100,0
FBA000193,5.8,50,15
FBA000195,1.3,88,20.8
FBA000197,13,10,16
FBA000198,133,30,0
FBA000199,30.3,10,17
FBA000201,4.35,150,15
FBA000201,5.65,200,0
FBA000201,1.65,150,0
FBA000201,1.65,149,0
FBA000201,3.35,167,0
FBA000202,17,100,32
FBA000203,35,10,12
FBA000205,17.64,10,10
FBA000206,6.8,20,14
FBA000207,14,10,8
FBA000208,46,10,16
FBA000209,32,30,0
FBA000210,5.5,10,8
FBA000211,24,10,26
FBA000212,5.5,300,240
FBA000214,6.3,500,0
FBA000216,58,100,38
FBA000217,23,15,8
FBA000218,19.3,20,0
FBA000222,13,20,10
FBA000223,55,60,0
FBA000229,16,50,60
FBA000229,17,50,0
FBA000229,18,50,0
FBA000229,19,50,0
FBA000230,4,10,5
FBA000233,15,30,17
FBA000234,10,50,25
FBA000235,69,50,50
FBA000238,5.9,10,8.88
FBA000240,16,10,18
FBA000241,33,10,8
FBA000243,18,50,0
FBA000244,37.5,200,0
FBA000245,32,10,15
FBA000250,2.7,240,33
FBA000251,15,20,0
FBA000251,15,20,0
FBA000251,17,20,0
FBA000251,17,20,0
FBA000254,37,10,43
FBA000256,27,10,7
FBA000256,,,0
FBA000256,,,0
FBA000256,,,0
FBA000256,,,0
FBA000256,,,0
FBA000256,,,0
FBA000256,,,0
FBA000256,,,0
FBA000257,22.7,10,10
FBA000259,39,75,50
FBA000262,16.6,11,13
FBA000263,393,20,0
FBA000264,4.5,200,24
FBA000268,10,10,14
FBA000269,52,10,0
FBA000270,17,10,20
FBA000273,22,10,10
FBA000274,28,10,8
FBA000275,4.5,20,15
FBA000276,35,10,32
FBA000277,17.6,10,12
FBA000278,115,5,8
FBA000280,1.2,30,5
FBA000281,45,100,143
FBA000285,3,20,0
FBA000285,3.6,20,0
FBA000285,2.8,20,0
FBA000285,3.6,10,0
FBA000285,3,20,31
FBA000285,3.6,20,0
FBA000285,2.8,20,0
FBA000285,3.6,10,0
FBA000286,8.5,10,10
FBA000287,27,10,5
FBA000288,4.8,20,12
FBA000289,13.5,10,9
FBA000291,56,20,0
FBA000292,14,15,10
FBA000293,9.5,30,25
FBA000294,2.5,20,10
FBA000294,2.5,20,0
FBA000294,2.5,20,0
FBA000294,2.5,20,0
FBA000296,17,20,22
FBA000297,18,40,16
FBA000299,35,97,85
FBA000300,5,10,6
FBA000301,8,50,20
FBA000302,35,40,15
FBA000304,16,30,23
FBA000305,1.5,10,6
FBA000305,1.5,10,0
FBA000305,1.5,10,0
FBA000305,1.5,10,0
FBA000305,1.5,10,0
FBA000305,1.5,10,0
FBA000305,1.5,10,0
FBA000305,1.5,10,0
FBA000308,4.8,20,0
FBA000308,4.8,15,0
FBA000308,4.8,17,0
FBA000308,4.8,20,0
FBA000308,4.8,20,0
FBA000309,8,30,10
FBA000311,35,20,23
FBA000313,6,50,20
FBA000314,3,50,15
FBA000315,34,15,10
FBA000316,21,20,54.5
FBA000317,9.5,20,10
FBA000318,9,10,8
FBA000319,27.6,50,50
FBA000321,28,10,10
FBA000322,26,15,10
FBA000323,16.7,90,95
FBA000325,27.5,50,60
FBA000327,7.5,20,9
FBA000329,29,10,30
FBA000331,12.5,10,9
FBA000332,7.8,10,33
FBA000332,13.8,10,0
FBA000332,25,10,0
FBA000333,9,10,12
FBA000334,18,30,35
FBA000337,35.5,500,0
FBA000339,107,10,15
FBA000340,47,10,21
FBA000341,50,10,8
FBA000341,60,10,0
FBA000342,16,40,14
FBA000343,26,10,0
FBA000343,7,10,0
FBA000343,80,10,0
FBA000344,8.5,67,41
FBA000345,5.8,30,10
FBA000346,34.8,24,0
FBA000348,19,10,19
FBA000348,19,30,0
FBA000348,20,20,0
FBA000349,11.5,93,78
FBA000350,75,30,16
FBA000352,275,30,0
FBA000354,400,5,0
FBA000355,11,12,18
FBA000356,40,60,0
FBA000358,310,20,0
FBA000359,3,20,26.5
FBA000359,3,20,0
FBA000359,3,20,0
FBA000360,38,20,0
FBA000360,38,20,0
FBA000361,12.5,15,35
FBA000362,10,32,24
FBA000365,10.5,48,25
FBA000369,31,30,0
FBA000369,31,58,0
FBA000369,31,30,0
FBA000369,31,58,62
FBA000370,6.5,20,13
FBA000373,10.2,50,0
FBA000374,21,15,45
FBA000376,36.4,20,6
FBA000376,36.4,20,0
FBA000380,14.5,110,0
FBA000380,38,200,0
FBA000380,36,30,0
FBA000380,38,10,0
FBA000381,2.2,260,14
FBA000381,2.2,260,0
FBA000381,,,0
FBA000382,23,30,24
FBA000382,23,30,0
FBA000384,2.7,100,10
FBA000385,2.8,20,8
FBA000386,22,50,38
FBA000388,4.3,60,16
FBA000391,6.3,50,30
FBA000392,7.5,30,12.75
FBA000392,7.5,30,0
FBA000393,15,100,0
FBA000395,3.2,117,60
FBA000396,14.5,40,50
FBA000397,5,70,46
FBA000399,12.3,36,60
FBA000401,10,66,12
FBA000403,24.7,20,0
FBA000403,24.7,30,0
FBA000403,24.7,30,0
FBA000403,24.7,30,0
FBA000403,24.7,30,0
FBA000403,24.7,15,0
FBA000403,24.7,15,0
FBA000403,24.7,50,0
FBA000403,24.7,50,0
FBA000403,24.7,50,0
FBA000403,24.7,30,0
FBA000403,24.7,30,0
FBA000403,24.7,30,0
FBA000403,24.7,30,0
FBA000403,24.7,30,0
FBA000403,24.7,20,360
FBA000403,24.7,30,0
FBA000403,24.7,30,0
FBA000403,24.7,30,0
FBA000403,24.7,30,0
FBA000403,24.7,15,0
FBA000403,24.7,15,0
FBA000403,24.7,50,0
FBA000403,24.7,50,0
FBA000403,24.7,50,0
FBA000403,24.7,30,0
FBA000403,24.7,30,0
FBA000403,24.7,30,0
FBA000403,24.7,30,0
FBA000403,24.7,30,0
FBA000404,11.25,10,10
FBA000405,2.8,230,30
FBA000405,2.8,230,0
FBA000405,2.8,149,0
FBA000405,2.8,149,0
FBA000405,2.8,149,0
FBA000405,2.8,149,0
FBA000405,16,10,0
FBA000406,20,48,60
FBA000407,12,30,28
FBA000408,13.5,10,0
FBA000408,13.5,20,0
FBA000408,13.5,30,0
FBA000410,9.5,10,10
FBA000412,7.5,10,25
FBA000412,7.5,10,0
FBA000412,7.5,10,0
FBA000412,5.8,10,0
FBA000412,5.8,10,0
FBA000412,5.8,10,0
FBA000412,7,10,0
FBA000412,7,10,0
FBA000412,7,10,0
FBA000412,15.5,10,0
FBA000412,15.5,10,0
FBA000413,16,15,12
FBA000414,32,10,10
FBA000416,4.8,150,45
FBA000416,2.3,40,0
FBA000417,20,10,8
FBA000418,48,100,0
FBA000418,48,200,0
FBA000418,,,0
FBA000418,,,0
FBA000418,,,0
FBA000419,26.8,80,40
FBA000420,19.5,79,65
FBA000422,7,10,7
FBA000426,34,10,12
FBA000426,34,10,0
FBA000427,3.5,10,16
FBA000427,3.5,10,0
FBA000427,3.5,10,0
FBA000427,3.5,10,0
FBA000428,93,150,0
FBA000429,9,20,15
FBA000433,19,10,7.5
FBA000434,7,105,0
FBA000434,14.5,75,0
FBA000434,14.5,75,0
FBA000434,14.5,75,0
FBA000434,11.5,75,0
FBA000434,11.5,75,0
FBA000440,15,200,0
FBA000442,35,20,0
FBA000443,3.7,80,30
FBA000445,225,100,400
FBA000446,3.5,10,8
FBA000447,21,50,50
FBA000448,23.5,40,0
FBA000448,23.5,20,0
FBA000448,23.5,50,0
FBA000449,0.78,100,25
FBA000450,23,20,0
FBA000451,6,25,10
FBA000452,17,20,38
FBA000452,17,35,0
FBA000453,4.8,10,8
FBA000453,8.5,10,0
FBA000454,10,559,0
FBA000457,11,50,15
FBA000458,39,14,65
FBA000459,12,30,60
FBA000460,11.5,50,56
FBA000461,3.5,56,32
FBA000462,3,30,14
FBA000463,9,10,14
FBA000463,9,10,0
FBA000463,9,10,0
FBA000465,44,20,0
FBA000465,44,20,0
FBA000465,44,11,0
FBA000465,44,10,0
FBA000469,19,10,30
FBA000469,19,10,0
FBA000470,28,100,122
FBA000470,28,150,0
FBA000470,28,100,0
FBA000471,27.99,10,0
FBA000471,28,10,0
FBA000471,25,10,0
FBA000471,25,10,0
FBA000471,5.5,10,0
FBA000471,29.99,10,0
FBA000471,29.99,10,0
FBA000473,12,10,0
FBA000473,12,10,0
FBA000473,12,10,0
FBA000473,12,10,0
FBA000473,12,10,0
FBA000475,19,80,50
FBA000476,6.8,30,25
FBA000477,39,50,45
FBA000483,10.3,408,357
FBA000484,3.2,360,135
FBA000487,35,50,50
FBA000488,13,50,8
FBA000489,15,50,30
FBA000490,14.8,564,432.8
FBA000491,1.5,100,17
FBA000492,2,30,13
FBA000492,6,20,0
FBA000493,58,17,0
FBA000495,14,36,40
FBA000497,35,50,18
FBA000498,3,25,8
FBA000499,41,15,35
FBA000500,7.6,60,0
FBA000500,13,110,0
FBA000503,9,30,0
FBA000504,2.16,200,50.3
FBA000504,2.16,200,0
FBA000504,2.16,200,0
FBA000504,2.16,200,0
FBA000505,13.99,40,84
FBA000508,6,20,5
FBA000509,1.84,50,12
FBA000510,7,137,0
FBA000512,3.8,50,0
FBA000513,4.8,50,50
FBA000513,5.5,30,0
FBA000514,4.5,58,15
FBA000514,4.5,58,0
FBA000514,4.5,58,0
FBA000514,4.5,75,0
FBA000514,4.5,55,0
FBA000516,10,20,12
FBA000517,40,60,0
FBA000517,40,60,100
FBA000518,32,30,0
FBA000520,60,40,0
FBA000520,,,0
FBA000520,,,0
FBA000520,,,0
FBA000520,60,40,65
FBA000521,52.5,200,450
FBA000522,12.3,10,14
FBA000525,8.8,20,8
FBA000526,0.4,24,8
FBA000527,3.8,10,12
FBA000528,18,70,40
FBA000528,5,30,0
FBA000528,5,30,0
FBA000528,5,30,0
FBA000528,18,70,0
FBA000528,5,30,0
FBA000528,5,30,0
FBA000528,5,30,0
FBA000528,,,0
FBA000528,,,0
FBA000530,22,10,10
FBA000531,44,150,0
FBA000532,6.5,50,8
FBA000534,4,150,90
FBA000534,4.5,150,0
FBA000534,4.5,150,0
FBA000534,4,150,0
FBA000534,4.5,150,0
FBA000534,4.5,150,0
FBA000534,4,150,0
FBA000534,4.5,150,0
FBA000534,4.5,150,0
FBA000535,15,30,57
FBA000535,15,30,0
FBA000541,83.7,300,120
FBA000543,8.2,55,99
FBA000543,8.2,55,0
FBA000546,23,100,0
FBA000547,5.5,76,0
FBA000547,7,41,0
FBA000547,7,10,0
FBA000548,14,50,0
FBA000549,64,200,295
FBA000549,53,20,0
FBA000550,15,10,0
FBA000550,17,10,0
FBA000550,17,10,0
FBA000550,15,10,6
FBA000550,17,10,0
FBA000550,17,10,0
FBA000551,18,30,15
FBA000552,13,30,15
FBA000553,13,80,0
FBA000555,49,20,28
FBA000556,53,200,340
FBA000556,3.1,40,0
FBA000558,7.7,30,8
FBA000559,20.35,200,0
FBA000559,29.08,120,0
FBA000559,39.17,530,0
FBA000560,89,20,0
FBA000561,12.3,210,40
FBA000562,13,73,20
FBA000564,14,11,0
FBA000565,25,45,0
FBA000566,7.5,10,11
FBA000567,23,20,25
FBA000569,128,30,0
FBA000569,128,30,0
FBA000571,5.4,10,30
FBA000571,5.4,10,0
FBA000572,12.6,150,120
FBA000572,12.6,150,0
FBA000572,12.6,150,0
FBA000574,16,50,35
FBA000574,16,50,0
FBA000574,16,80,0
FBA000574,16,80,0
FBA000575,20,51,80
FBA000576,25,20,10
FBA000577,50,30,108
FBA000579,3,20,10
FBA000582,80,50,60
FBA000583,19,30,10
FBA000584,40,25,20
FBA000586,18,50,15
FBA000587,36,100,45
FBA000589,22,120,0
FBA000591,18,50,0
FBA000592,2.5,50,12
FBA000592,2.5,50,0
FBA000592,2.5,50,0
FBA000592,2.5,50,0
FBA000594,7.5,100,0
FBA000595,63,15,40
FBA000596,205.2,20,85
FBA000596,21,500,0
FBA000596,42,50,0
FBA000597,6,50,20
FBA000599,5.5,10,10
FBA000599,5.5,10,0
FBA000599,5.5,10,0
FBA000599,1.8,10,0
FBA000599,15,10,0
FBA000600,9.4,48,0
FBA000601,16,20,30
FBA000601,17,20,0
FBA000601,18,20,0
FBA000601,19,20,0
FBA000603,4,10,8
FBA000603,4,10,0
FBA000606,8,20,4
FBA000606,13,40,0
FBA000606,13,40,0
FBA000608,20,10,15
FBA000610,65,50,180
FBA000610,32,250,0
FBA000611,70,10,10
FBA000612,8.5,30,20
FBA000612,8.1,20,0
FBA000612,11.1,20,0
FBA000613,10,10,14
FBA000613,11.5,10,0
FBA000613,12,10,0
FBA000614,123,20,0
FBA000614,123,20,0
FBA000617,25,10,0
FBA000619,55,50,0
FBA000620,9.2,30,18
FBA000621,4.35,120,15
FBA000621,5.65,120,0
FBA000621,1.65,120,0
FBA000621,1.65,120,0
FBA000621,3.35,120,0
FBA000624,21.2,10,11
FBA000625,168,20,49
FBA000625,168,20,0
FBA000625,168,20,0
FBA000625,168,10,0
FBA000625,168,30,0
FBA000625,168,60,0
FBA000627,13.5,120,96
FBA000629,25.6,350,205
FBA000630,24,50,20
FBA000631,19,224,0
FBA000632,11.5,50,0
FBA000632,9.5,200,0
FBA000635,1,1000,27
FBA000636,5.85,10,8
FBA000636,5.85,10,0
FBA000636,7.2,10,0
FBA000636,7.2,10,0
FBA000637,62,10,16.8
FBA000638,4.9,10,89.42
FBA000638,10.78,10,0
FBA000638,6.46,10,0
FBA000638,6.46,10,0
FBA000638,6.46,10,0
FBA000638,6.46,10,0
FBA000638,18.5,10,0
FBA000638,18.5,10,0
FBA000638,18.5,10,0
FBA000639,26,50,35
FBA000640,12.25,80,28
FBA000642,8.5,10,7
FBA000643,7,300,0
FBA000644,3.6,10,6
FBA000646,20,20,15
FBA000647,77,10,15
FBA000647,77,10,0
FBA000647,,,0
FBA000647,,,0
FBA000647,,,0
FBA000649,7.5,200,0
FBA000649,7.5,600,0
FBA000649,7.5,200,0
FBA000649,7.5,600,0
FBA000650,56,30,120
FBA000651,23.5,50,0
FBA000651,19.5,20,0
FBA000652,10,50,10
FBA000653,75,30,44
FBA000653,57,27,0
FBA000654,6,10,8
FBA000655,5.88,15,6
FBA000656,15,50,0
FBA000658,66,30,26
FBA000659,18,30,12
FBA000660,40,100,300
FBA000661,4.5,10,8
FBA000661,4.5,10,0
FBA000661,4.5,10,0
FBA000665,10,50,145
FBA000665,11,50,0
FBA000665,18,100,0
FBA000668,23,10,8
FBA000669,10,200,80
FBA000671,35.9,20,54
FBA000672,62,20,0
FBA000674,95,10,0
FBA000675,18,10,24
FBA000677,15,220,0
FBA000678,119,10,0
FBA000678,150,10,0
FBA000680,50,10,52
FBA000682,5.6,10,7
FBA000682,6.3,10,0
FBA000682,6.8,10,0
FBA000683,11,30,0
FBA000683,8,200,0
FBA000685,9,10,14.5
FBA000686,20,30,0
FBA000686,20,30,50
FBA000688,120,30,0
FBA000689,5.4,10,20
FBA000691,13.5,25,15.12
FBA000691,13.5,26,0
FBA000695,13,10,10
FBA000695,13,10,0
FBA000696,5.5,100,35
FBA000697,8.73,16,6
FBA000698,6.8,36,37.55
FBA000698,4.3,10,0
FBA000699,11.3,50,60
FBA000699,11.3,50,0
FBA000700,3.3,100,0
FBA000700,3.3,50,0
FBA000700,3.3,50,0
FBA000700,3.3,50,0
FBA000700,3.3,50,70
FBA000701,26,20,13
FBA000702,65,20,0
FBA000703,200,80,0
FBA000704,10,20,12
FBA000705,20,200,87
FBA000713,67,80,0
FBA000715,175,30,148
FBA000716,16.8,384,300
FBA000717,45,30,90
FBA000718,42,240,0
FBA000720,3.6,60,0
FBA000721,29.5,5,8
FBA000724,64,30,0
FBA000726,110,20,11
FBA000727,28,10,12
FBA000728,15.6,5,14
FBA000729,23,20,112
FBA000729,23,20,0
FBA000729,24.7,20,0
FBA000729,24.7,20,0
FBA000730,12,20,0
FBA000730,12,10,9
FBA000732,21.5,60,80
FBA000733,169,500,1770
FBA000733,169,500,0
FBA000737,31.8,20,25
FBA000738,8,50,30
FBA000740,58,20,29
FBA000741,9,20,15
FBA000741,9,20,0
FBA000742,32,15,13
FBA000742,32,10,0
FBA000746,33,10,11
FBA000746,13,10,0
FBA000746,23,15,0
FBA000746,9,10,0
FBA000748,4.3,50,0
FBA000748,4.3,50,0
FBA000748,4.3,50,0
FBA000750,60,50,710
FBA000750,60,50,0
FBA000750,62.4,50,0
FBA000750,62.4,50,0
FBA000750,62.4,50,0
FBA000750,62.4,100,0
FBA000750,62.4,100,0
FBA000750,48,50,0
FBA000750,48,50,0
FBA000750,48,50,0
FBA000750,48,50,0
FBA000750,60,50,0
FBA000751,15,10,9
FBA000755,10.5,10,4.95
FBA000756,16,50,65
FBA000757,89,20,0
FBA000757,52,20,55
FBA000758,5.5,400,0
FBA000759,19.5,10,18
FBA000761,6.5,20,9
FBA000762,3.5,60,40
FBA000762,3.5,60,0
FBA000765,7,80,60
FBA000765,5.5,90,0
FBA000766,12.6,30,11
FBA000767,70,35,15
FBA000768,19,30,13
FBA000769,6.5,10,7
FBA000770,13,20,11
FBA000771,35,10,32
FBA000772,6,20,8
FBA000773,9.3,10,10
FBA000774,26.46,10,14
FBA000776,7.2,30,16
FBA000776,13,10,0
FBA000778,10.5,50,23
FBA000780,73,30,60
FBA000781,8,15,8
FBA000782,7.5,15,15
FBA000784,94,20,28
FBA000785,65,40,90
FBA000787,66,15,14
FBA000789,52,100,70
FBA000791,18,30,40.9
FBA000792,15.5,20,10
FBA000793,58,50,53
FBA000794,17.5,30,12
FBA000795,14,10,16
FBA000797,7,30,0
FBA000800,13.5,5,12
FBA000800,13.5,5,0
FBA000802,18,20,0
FBA000802,5,20,0
FBA000802,5,20,0
FBA000802,5,20,0
FBA000802,18,20,25
FBA000802,5,20,0
FBA000802,5,20,0
FBA000802,5,20,0
FBA000803,178,20,20
FBA000804,26,60,13
FBA000805,36,100,45
FBA000807,73,200,0
FBA000808,25,10,0
FBA000809,8,10,9
FBA000810,13,38,12
FBA000810,33,20,0
FBA000811,16,10,10
FBA000814,5.5,20,12
FBA000814,5.5,20,0
FBA000815,22,10,12
FBA000816,9,20,7
FBA000817,44,40,0
FBA000817,44,60,0
FBA000818,35,20,10
FBA000819,15,100,16
FBA000821,11,20,38
FBA000822,11.5,40,10
FBA000823,20.5,15,19
FBA000824,21,200,0
FBA000826,36,15,74
FBA000828,30.5,100,54
FBA000830,37,10,36
FBA000832,20,10,11
FBA000834,25,300,0
FBA000835,30,15,8
FBA000836,9,20,19.5
FBA000837,7.2,20,20
FBA000838,12.6,100,130
FBA000838,12.6,100,0
FBA000838,12.6,150,0
FBA000839,18.2,10,17
FBA000842,20,10,0
FBA000843,6.5,10,8
FBA000848,32,10,10
FBA000850,52,10,10
FBA000851,6,30,10
FBA000852,5,20,0
FBA000852,12.5,30,0
FBA000852,12.5,50,0
FBA000852,12.5,30,0
FBA000852,9.5,10,0
FBA000852,9.5,10,0
FBA000852,5,20,21
FBA000852,12.5,30,0
FBA000852,12.5,50,0
FBA000852,12.5,30,0
FBA000852,9.5,10,0
FBA000852,9.5,10,0
FBA000853,145,50,40
FBA000854,68,20,10.4
FBA000855,19,20,16
FBA000856,55,30,0
FBA000856,45,50,0
FBA000857,43,20,0
FBA000858,5,30,6
FBA000861,41,25,0
FBA000862,14,10,9
FBA000862,53,20,0
FBA000866,3.6,200,0
FBA000866,3.6,200,0
FBA000871,18,100,0
FBA000872,310,20,0
FBA000876,75,18,17
FBA000877,26,200,70
FBA000877,5.5,50,0
FBA000878,10.5,115,115
FBA000879,45,20,25
FBA000880,17.3,50,80
FBA000883,58.8,20,19
FBA000885,5.8,30,10
FBA000886,1.9,15,9
FBA000888,34,40,0
FBA000890,8,20,4
FBA000891,29,35,0
FBA000894,130,50,0
FBA000894,130,150,0
FBA000895,175,30,0
FBA000895,175,30,0
FBA000896,29,20,12
FBA000901,20,200,200
FBA000902,9,10,6
FBA000903,25,10,12
FBA000905,62,30,12
FBA000908,15.8,15,8
FBA000909,7,32,8
FBA000911,2.8,30,13.4
FBA000912,137,30,25
FBA000919,10,75,10
FBA000920,11.2,30,8
FBA000925,15.2,40,0
FBA000926,30,10,0
FBA000927,7,19,0.5
FBA000928,4.5,10,8
FBA000929,110,20,0
FBA000930,25,50,145
FBA000931,2.5,100,0
FBA000932,115,30,0
FBA000933,105,20,25
FBA000934,23,40,112
FBA000934,23,40,0
FBA000935,4,10,6
FBA000937,10,20,18
FBA000938,17.5,50,60
FBA000939,7.2,30,10
FBA000941,72,35,0
FBA000941,4.2,20,0
FBA000942,83,10,0
FBA000943,44,300,0
FBA000946,3.6,150,0
FBA000946,3.6,300,0
FBA000946,3.6,200,0
FBA000946,3.9,200,0
FBA000948,338,70,0
FBA000950,10.5,120,120
FBA000952,165,10,30
FBA000953,20,20,8
FBA000954,28,13,13
FBA000955,4,10,2
FBA000956,3.8,20,4
FBA000958,5.3,27,20
FBA000961,32,12,0
FBA000963,35,46,0
FBA000963,25,12,0
FBA000963,30,11,0
FBA000964,13,21,15
FBA000965,11,142,0
FBA000966,60,154,0
FBA000967,3.7,211,25
FBA000968,32,30,0
FBA000969,16,20,9
FBA000969,17.5,10,0
FBA000970,11,10,13
FBA000972,13,20,9.5
FBA000973,18.2,111,37.2
FBA000974,48,77,0
FBA000975,9,10,5
FBA000976,38,167,0
FBA000978,70,25,0
FBA000978,95,25,0
FBA000980,75,10,12
FBA000981,23,10,10
FBA000983,8.5,16,6
FBA000984,110,16,18
FBA000985,6.5,16,5.92
FBA000986,47,14,0
FBA000989,21,10,20
FBA000991,8,20,6
FBA000992,1,200,16
FBA000996,20,20,0
FBA000997,32.3,100,0
FBA000999,33,50,0
FBA001000,6.5,40,18
FBA001003,25,20,24
FBA001004,145,50,40
FBA001006,306,10,0
FBA001006,306,10,0
FBA001007,104,100,0
FBA001008,1.7,40,12
FBA001009,2.5,200,0
FBA001009,2.5,200,0
FBA001009,2.5,200,0
FBA001009,2.5,200,0
FBA001010,180,50,170
FBA001011,28.5,300,0
FBA001012,4.8,100,85
FBA001012,4.8,100,0
FBA001012,4.8,100,0
FBA001012,4.8,100,0
FBA001013,48,15,0
FBA001013,45,100,0
FBA001013,44,50,0
FBA001013,45,100,0
FBA001013,45,50,0
FBA001015,40.5,10,8
FBA001016,17,50,35
FBA001017,3.6,300,0
FBA001017,3.6,300,0
FBA001017,3.6,300,0
FBA001017,3.6,500,0
FBA001017,3.6,200,0
FBA001018,30,20,68
FBA001019,17.6,30,2
FBA001020,8.964,50,11.5
FBA001021,6,20,12
